hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence
232,210,0,2,4,2,1,1,1
233,210,2,2,4,1,2,1,1
233,210,2,2,4,2,1,1,1
234,210,2,2,4,1,2,1,1
234,210,2,2,4,2,1,1,1
235,210,2,2,5,1,2,1,1
235,210,2,2,4,2,1,1,1
236,210,1,2,5,1,2,1,1
236,210,1,2,4,2,1,1,1
237,210,1,2,5,1,2,1,1
237,210,1,2,4,2,1,1,1
238,210,2,2,5,1,2,1,1
238,210,2,2,4,2,1,1,1
239,210,1,2,5,1,2,1,1
239,210,1,2,5,2,1,1,1
240,210,1,2,5,1,2,1,1
240,210,1,2,5,2,1,1,1
241,210,2,2,5,1,2,1,1
241,210,2,2,5,2,1,1,1
242,210,2,2,6,1,2,1,1
242,210,2,2,5,2,1,1,1
243,30,1,2,6,1,2,1,1
243,30,1,2,5,2,1,1,1
244,230,1,2,6,1,2,1,1
244,230,1,2,5,2,1,1,1
245,210,1,2,6,1,2,1,1
245,210,1,2,5,2,1,1,1
246,210,1,2,6,1,2,1,1
246,210,1,2,5,2,1,1,1
247,210,0,2,6,1,2,1,1
247,210,0,2,5,2,1,1,1
248,210,1,2,6,1,2,1,1
248,210,1,2,5,2,1,2,1
249,230,1,2,6,1,2,1,1
249,230,1,2,5,2,1,2,1
250,210,1,2,6,1,2,1,1
250,210,1,2,5,2,1,2,1
251,210,1,2,6,1,2,4,1
251,210,1,2,5,2,1,2,1
252,230,1,2,6,1,2,4,1
252,230,1,2,5,2,1,2,1
253,210,1,2,6,1,2,4,1
253,210,1,2,5,2,1,2,1
254,230,1,2,6,1,2,4,1
254,230,1,2,5,2,1,2,1
255,210,2,2,6,1,2,4,1
255,210,2,2,6,2,1,2,1
256,210,0,2,6,1,2,4,1
256,210,0,2,6,2,1,2,1
257,210,2,2,6,1,2,4,1
257,210,2,2,6,2,1,2,1
258,210,3,2,6,1,2,4,1
258,210,3,2,6,2,1,2,1
259,210,1,2,6,1,2,4,1
259,210,1,2,6,2,1,4,1
260,210,0,2,6,1,2,4,1
260,210,0,2,6,2,2,4,1
261,210,5,2,6,1,2,4,1
261,210,5,2,6,2,2,4,1
262,210,5,2,6,1,2,4,2
262,210,5,2,6,2,2,4,1
263,210,1,2,6,1,2,4,2
263,210,1,2,6,2,2,4,1
264,210,1,2,6,1,2,4,2
264,210,1,2,6,2,2,4,1
265,210,1,2,6,1,2,4,2
265,210,1,2,6,2,2,1,1
266,210,2,2,6,1,2,4,2
266,210,2,2,6,2,2,1,1
267,210,0,2,6,1,2,4,2
267,210,0,2,6,2,2,1,1
268,210,1,2,6,1,2,4,2
268,210,1,2,6,2,2,1,1
269,210,1,2,6,1,2,4,2
269,210,1,2,6,2,2,1,1
270,210,2,2,6,1,2,4,1
270,210,2,2,6,2,2,1,1
271,210,1,2,6,1,2,4,1
271,210,1,2,6,2,2,1,1
272,210,4,2,6,1,2,4,1
272,210,4,2,6,2,2,1,1
273,210,4,2,6,1,2,4,2
273,210,4,2,6,2,2,1,1
274,210,4,2,6,1,2,1,2
274,210,4,2,6,2,2,1,1
275,210,4,2,6,1,2,1,1
275,210,4,2,6,2,2,1,1
276,210,2,2,6,1,2,1,1
276,210,2,2,6,2,2,4,1
277,210,2,2,6,1,2,4,1
277,210,2,2,6,2,2,4,1
278,210,1,2,6,1,2,4,1
278,210,1,2,6,2,2,4,1
279,210,1,2,6,1,2,4,1
279,210,1,2,6,2,2,4,2
280,210,1,2,6,1,2,4,1
280,210,1,2,6,2,2,1,2
281,210,1,2,6,1,2,4,1
281,210,1,2,6,2,2,1,1
282,210,2,2,6,1,2,4,1
282,210,2,2,6,2,2,1,1
283,210,2,2,6,1,2,4,1
283,210,2,2,6,2,2,1,2
284,210,1,2,6,1,2,4,1
284,210,1,2,6,2,2,1,2
285,210,1,2,6,1,2,4,1
285,210,1,2,6,2,2,4,2
286,210,2,2,6,1,2,4,1
286,210,2,2,6,2,2,4,2
287,210,1,2,6,1,2,4,1
287,210,1,2,6,1,2,4,2
288,210,1,2,6,1,2,4,1
288,210,1,2,6,1,2,4,1
289,210,1,2,6,2,2,4,1
289,210,1,2,6,1,2,4,1
290,210,0,2,6,2,2,4,1
290,210,0,2,6,1,2,4,1
291,210,1,2,6,2,2,4,1
291,210,1,2,6,1,2,4,1
292,210,1,2,6,2,2,4,1
292,210,1,2,6,1,2,4,1
293,210,1,2,6,2,2,4,1
293,210,1,2,6,1,2,4,1
294,210,1,2,6,2,2,4,1
294,210,1,2,6,1,2,4,1
295,210,0,2,6,2,2,4,1
295,210,0,2,6,1,2,4,1
296,210,2,2,6,2,2,4,1
296,210,2,2,6,1,2,4,1
297,210,2,2,6,2,2,1,1
297,210,2,2,6,1,2,4,1
298,210,1,2,6,2,2,1,1
298,210,1,2,6,1,2,4,1
299,210,2,2,6,2,2,1,1
299,210,2,2,6,1,2,4,1
300,210,2,2,6,2,2,4,1
300,210,2,2,6,1,2,4,1
301,210,1,2,6,2,2,4,1
301,210,1,2,6,1,2,4,1
302,210,0,2,6,2,2,4,1
302,210,0,2,6,1,2,4,1
303,210,2,2,6,2,2,4,1
303,210,2,2,6,1,2,4,1
304,210,2,2,6,2,2,4,1
304,210,2,2,6,1,2,4,1
305,210,1,2,6,2,2,4,1
305,210,1,2,6,1,2,4,1
306,210,2,2,6,2,2,4,1
306,210,2,2,6,1,2,4,1
307,210,1,2,6,2,2,4,1
307,210,1,2,6,1,2,4,1
308,210,1,2,6,2,2,1,1
308,210,1,2,6,1,2,4,1
309,210,1,2,6,2,2,1,1
309,210,1,2,6,1,2,4,1
310,210,3,2,6,2,2,1,1
310,210,3,2,6,1,2,1,1
311,210,0,2,6,2,2,1,2
311,210,0,2,6,1,2,1,1
312,210,0,2,6,2,2,1,2
312,210,0,2,6,1,2,1,1
313,30,2,2,6,2,2,1,2
313,30,2,2,6,1,2,1,1
314,210,2,2,6,2,2,1,1
314,210,2,2,6,1,2,1,1
315,210,2,2,6,2,2,1,1
315,210,2,2,5,1,2,1,1
316,230,0,2,6,2,2,1,1
316,230,0,2,5,1,2,1,1
317,210,0,2,6,2,2,1,1
317,210,0,2,5,1,2,1,1
318,210,0,2,6,2,2,1,1
318,210,0,2,5,1,2,1,1
319,210,1,2,6,2,2,4,1
319,210,1,2,5,1,2,1,1
320,210,1,2,6,2,2,4,1
320,210,1,2,5,1,2,1,1
321,210,0,2,6,2,2,4,1
321,210,0,2,5,1,2,1,1
322,210,1,2,6,2,2,4,1
322,210,1,2,5,1,2,1,1
323,210,2,2,6,2,2,4,1
323,210,2,2,5,1,2,1,1
324,210,1,2,6,2,2,4,1
324,210,1,2,5,1,2,1,1
325,230,0,2,6,2,2,4,1
325,230,0,2,5,1,2,1,1
326,210,0,2,6,2,2,4,1
326,210,0,2,5,1,2,1,1
327,210,0,2,6,2,2,4,1
327,210,0,2,5,1,2,1,1
328,210,1,2,6,2,2,4,1
328,210,1,2,5,1,2,1,1
329,210,2,2,6,2,2,4,1
329,210,2,2,5,1,2,1,1
330,210,1,2,6,2,2,4,1
330,210,1,2,5,1,2,1,1
331,230,1,2,6,2,2,4,1
331,230,1,2,5,1,2,1,1
332,210,0,2,6,2,2,4,1
332,210,0,2,5,1,2,1,1
333,210,0,2,6,2,2,4,1
333,210,0,2,6,1,2,1,1
334,210,3,2,6,2,2,4,1
334,210,3,2,6,1,2,1,1
335,210,1,2,6,2,2,4,1
335,210,1,2,6,1,2,1,1
336,210,1,2,6,2,2,4,1
336,210,1,2,6,1,2,1,1
337,210,1,2,6,2,2,4,1
337,210,1,2,6,1,2,1,1
338,210,1,2,6,2,4,4,1
338,210,1,2,6,1,2,1,1
339,210,1,2,6,2,4,4,2
339,210,1,2,6,1,2,1,1
340,210,1,2,6,2,4,4,2
340,210,1,2,6,1,2,1,1
341,210,1,2,6,2,4,4,2
341,210,1,2,6,1,2,1,1
342,210,1,2,6,2,4,4,2
342,210,1,2,6,1,2,1,1
343,210,1,2,6,2,1,4,2
343,210,1,2,6,1,2,1,1
344,210,1,2,6,2,1,4,2
344,210,1,2,6,1,2,4,1
345,210,2,2,6,2,2,4,2
345,210,2,2,6,1,2,4,1
346,210,1,2,6,2,3,4,2
346,210,1,2,6,1,2,4,1
347,210,1,2,6,2,3,4,2
347,210,1,2,6,1,2,4,2
348,210,1,2,6,2,3,4,2
348,210,1,2,6,1,2,4,2
349,210,1,2,6,2,3,4,2
349,210,1,2,6,1,2,4,2
350,210,2,2,6,2,3,4,2
350,210,2,2,6,1,2,4,2
351,210,2,2,6,2,3,4,2
351,210,2,2,6,1,2,1,1
352,210,1,2,6,2,3,4,2
352,210,1,2,6,1,2,4,1
353,30,4,2,6,2,3,4,2
353,30,4,2,6,1,2,4,1
354,210,1,2,6,2,3,4,2
354,210,1,2,6,1,2,4,1
355,210,2,2,6,2,3,1,2
355,210,2,2,6,1,2,4,1
356,210,1,2,6,2,3,1,2
356,210,1,2,6,1,2,4,1
357,210,1,2,6,2,2,1,2
357,210,1,2,6,1,2,4,1
358,210,2,2,6,2,2,1,2
358,210,2,2,6,1,2,4,1
359,210,2,2,6,2,2,1,2
359,210,2,2,6,1,2,4,1
360,210,1,2,6,2,2,1,2
360,210,1,2,6,1,2,4,1
361,210,1,2,6,2,2,1,2
361,210,1,2,6,1,2,4,1
362,210,1,2,6,2,2,1,2
362,210,1,2,6,2,2,4,1
363,210,1,2,6,2,2,1,1
363,210,1,2,5,2,2,4,1
364,210,1,2,6,2,2,1,1
364,210,1,2,5,1,2,4,1
365,210,2,2,6,2,2,1,1
365,210,2,2,5,1,2,4,1
366,210,2,2,6,2,2,1,1
366,210,2,2,5,1,2,4,1
367,210,1,2,6,2,2,1,1
367,210,1,2,5,1,2,4,1
368,210,1,2,6,2,2,1,1
368,210,1,2,6,1,2,4,1
369,210,1,2,6,2,2,1,1
369,210,1,2,6,1,2,4,1
370,210,1,2,6,2,2,1,1
370,210,1,2,6,1,1,4,1
371,210,1,2,6,2,2,1,1
371,210,1,2,6,1,1,4,1
372,210,1,2,6,2,2,1,1
372,210,1,2,6,1,2,4,1
373,210,1,2,6,2,2,1,1
373,210,1,2,6,1,2,1,1
374,210,1,2,6,2,2,1,1
374,210,1,2,6,1,2,1,1
375,210,2,2,6,2,2,1,1
375,210,2,2,6,1,2,1,1
376,210,0,2,6,2,2,4,1
376,210,0,2,6,1,2,4,1
377,210,0,2,6,2,2,4,1
377,210,0,2,6,1,2,4,1
378,210,1,2,6,2,2,4,1
378,210,1,2,6,1,2,4,1
379,210,2,2,6,2,2,4,1
379,210,2,2,6,1,2,4,1
380,210,2,2,6,2,2,4,1
380,210,2,2,6,1,2,4,1
381,210,2,2,6,2,2,4,1
381,210,2,2,6,1,2,4,1
382,210,2,2,6,2,2,4,1
382,210,2,2,6,1,2,4,1
383,210,2,2,6,2,2,4,1
383,210,2,2,6,2,2,4,1
384,210,4,2,6,2,2,4,1
384,210,4,2,6,2,2,4,1
385,210,1,2,6,2,2,4,2
385,210,1,2,6,2,2,4,1
386,210,2,2,6,2,2,4,2
