hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence
93,10,0,1,4,1,1,1,2
94,10,1,1,4,1,1,1,2
95,10,0,1,4,1,1,1,2
96,10,0,1,4,1,1,1,2
97,10,1,1,4,1,1,1,2
98,10,1,1,4,1,1,1,2
99,10,1,1,4,1,4,1,2
100,10,1,1,4,1,4,1,2
101,10,1,1,4,2,1,1,2
102,10,0,1,4,2,1,1,2
103,10,1,1,4,2,1,1,2
104,10,1,1,4,1,1,1,2
105,10,0,1,4,1,1,1,2
106,10,0,1,4,1,1,1,2
107,10,1,1,4,1,1,1,2
108,10,0,1,4,1,1,1,2
109,10,1,1,4,1,1,1,2
110,10,1,1,4,1,1,1,2
111,10,1,1,4,2,1,1,2
112,10,1,1,4,2,1,1,2
113,10,0,1,4,2,1,1,1
114,10,0,1,4,2,1,1,1
115,10,1,1,4,2,1,1,2
116,10,1,1,4,2,1,1,1
117,10,0,1,4,2,1,1,1
118,10,1,1,4,1,1,1,1
119,10,1,1,4,1,1,1,1
120,10,1,1,4,1,1,1,1
121,10,1,1,4,1,1,1,1
122,10,1,1,4,1,1,1,1
123,10,1,1,4,1,1,1,1
124,10,0,1,4,1,2,1,1
125,10,1,1,5,1,2,1,1
126,10,0,1,5,1,2,1,1
127,10,0,1,5,1,2,1,1
128,10,1,1,5,2,2,1,2
129,10,1,1,5,2,2,1,2
130,10,1,1,5,2,2,1,2
131,10,1,1,5,1,2,1,2
132,10,0,1,5,1,2,1,2
133,10,0,1,5,1,4,1,2
134,10,1,1,5,1,4,1,2
135,10,0,1,5,1,1,1,2
136,10,0,1,4,2,1,1,2
137,10,0,1,5,2,1,1,2
138,10,1,1,4,2,1,1,1
139,10,1,1,4,2,1,1,1
140,10,0,1,4,2,1,1,1
141,10,0,1,4,2,1,1,1
142,10,1,1,4,2,1,1,1
143,10,2,1,4,2,1,1,1
144,10,0,1,4,1,1,1,1
145,10,0,1,5,1,1,1,1
146,10,1,1,5,1,1,1,1
147,10,1,1,5,2,1,1,1
148,10,1,1,5,1,1,1,1
149,10,1,1,5,2,1,1,1
150,10,1,1,5,2,1,1,1
151,10,0,1,5,2,1,4,1
152,10,0,1,5,2,1,4,1
153,10,1,1,6,2,1,4,1
154,10,0,1,6,2,2,4,1
155,10,1,1,6,2,2,4,1
156,10,1,1,6,2,2,4,1
157,10,1,1,6,2,2,1,1
158,10,1,1,4,2,2,1,1
159,10,1,1,4,2,1,1,1
160,10,1,1,4,2,1,1,1
161,10,0,1,4,2,1,1,1
162,10,0,1,4,2,1,1,1
163,10,1,1,4,2,1,1,1
164,10,1,1,4,2,1,1,1
165,10,0,1,4,2,1,1,1
166,10,0,1,4,2,1,1,1
167,10,1,1,4,2,1,1,1
168,10,1,1,4,2,1,1,1
169,10,0,1,4,2,1,1,1
170,10,0,1,4,2,1,1,1
171,10,0,1,3,2,1,1,2
172,10,0,1,4,2,1,1,2
173,10,1,1,4,2,1,1,1
174,10,1,1,4,2,1,1,1
175,10,1,1,4,2,1,1,1
176,10,1,1,4,2,1,1,1
177,10,1,1,4,2,1,1,1
178,10,1,1,4,2,1,1,1
179,10,1,1,4,2,1,1,1
180,10,1,1,4,2,1,1,1
181,10,0,1,4,2,1,1,1
182,10,0,1,4,2,1,1,1
183,10,2,1,4,2,1,1,1
184,10,0,1,4,2,1,1,1
185,10,0,1,4,2,1,1,1
186,10,1,1,4,1,1,1,1
187,10,1,1,4,1,1,1,1
188,10,1,1,5,1,1,1,1
189,10,0,1,4,1,1,1,1
190,10,1,1,4,1,1,1,1
191,10,1,1,4,1,1,1,1
192,10,1,1,4,1,1,1,1
193,10,2,1,4,1,1,1,1
194,10,0,1,4,1,1,2,1
195,10,0,1,4,1,1,2,1
196,10,0,1,4,1,1,2,1
197,10,0,1,3,1,1,2,1
198,10,1,1,5,1,1,2,1
199,10,1,1,5,1,1,2,1
200,10,1,1,5,2,1,2,1
201,10,0,1,5,2,2,2,1
202,10,0,1,5,2,1,2,1
203,10,0,1,4,2,1,2,1
204,10,0,1,4,2,1,2,1
205,10,1,1,4,2,1,2,1
206,10,0,1,4,2,1,2,1
207,10,0,1,4,2,1,2,1
208,10,0,1,4,2,1,2,1
209,10,1,1,4,2,1,2,1
210,10,0,1,4,2,1,2,1
211,10,0,1,4,2,1,2,1
212,10,0,1,4,2,1,2,1
213,10,0,1,4,1,1,2,1
214,10,0,1,4,1,1,1,1
215,10,0,1,4,1,1,1,1
216,10,0,1,4,1,1,1,1
217,10,0,1,4,1,1,1,1
218,10,0,1,4,1,1,1,1
219,10,0,1,4,1,1,1,1
220,10,1,1,4,1,1,1,1
221,10,0,1,4,1,1,1,1
222,10,1,1,4,1,1,1,1
223,10,0,1,4,1,1,1,1
224,10,0,1,4,1,1,1,1
225,10,1,1,4,1,1,1,1
226,10,1,1,6,1,1,1,1
227,10,0,1,6,1,1,1,1
228,10,0,1,6,1,1,1,1
229,10,0,1,6,1,1,1,1
230,10,1,1,6,1,1,1,2
231,10,1,1,6,1,3,1,2
232,10,1,1,4,1,1,1,2
233,10,1,1,4,1,1,1,2
234,10,1,1,4,1,1,1,2
235,10,1,1,4,1,1,1,1
236,10,1,1,4,1,1,1,1
237,10,0,1,4,1,1,1,1
238,10,2,1,4,1,1,1,2
239,10,1,1,4,2,1,1,2
240,10,0,1,4,2,1,1,2
241,10,0,1,4,2,1,1,2
242,10,1,1,4,1,1,1,2
243,10,1,1,4,1,1,1,2
244,10,1,1,4,1,1,1,2
245,10,0,1,4,1,1,1,2
246,10,2,1,4,1,1,1,2
247,10,2,1,5,1,1,1,2
248,10,2,1,5,2,4,1,2
249,10,2,1,5,2,4,1,2
250,10,1,1,5,2,4,1,1
251,10,0,1,5,2,4,1,1
252,10,1,1,5,2,4,1,1
253,10,1,1,5,2,3,2,1
254,10,1,1,5,2,3,2,1
255,10,0,1,5,2,1,2,1
256,10,0,1,5,2,1,2,1
257,10,0,1,5,2,1,2,1
258,10,0,1,5,2,1,1,1
259,10,0,1,5,2,1,1,1
260,10,0,1,5,2,1,1,1
261,10,0,1,4,1,1,1,1
262,10,0,1,5,1,1,1,1
263,10,0,1,5,2,1,1,1
264,10,1,1,5,2,1,4,1
265,10,1,1,5,2,1,4,1
266,10,0,1,6,2,1,4,1
267,10,1,1,6,2,1,4,1
268,10,1,1,6,2,1,1,1
269,10,1,1,6,2,4,1,1
270,10,1,1,6,2,4,1,1
271,10,1,1,6,2,4,4,1
272,10,1,1,6,2,3,4,1
273,10,1,1,6,2,3,4,1
274,10,1,1,6,2,3,4,1
275,10,0,1,6,2,3,4,1
276,10,0,1,6,2,3,4,2
277,10,0,1,6,2,3,4,2
278,10,1,1,6,2,3,4,2
279,10,1,1,6,2,3,4,2
280,10,0,1,6,2,1,4,2
281,10,0,1,6,2,1,4,2
282,10,1,1,6,2,1,4,2
283,10,0,1,6,2,3,4,2
284,10,1,1,6,2,3,4,1
285,10,1,1,6,2,3,4,1
286,10,1,1,6,2,3,4,1
287,10,1,1,6,2,3,4,1
288,10,1,1,6,2,3,3,1
289,10,0,1,6,2,4,3,1
290,10,1,1,6,2,4,3,1
291,10,1,1,6,2,4,4,1
292,10,0,1,6,2,3,4,1
293,10,1,1,6,1,3,4,1
294,10,1,1,6,1,1,4,1
295,10,0,1,5,1,1,4,1
296,10,1,1,5,1,1,4,1
297,10,1,1,5,1,1,4,1
298,10,1,1,6,1,1,4,1
299,10,0,1,6,1,3,4,2
300,10,0,1,6,1,3,4,2
301,10,1,1,6,1,3,4,2
302,10,1,1,6,1,3,4,2
303,10,1,1,6,1,3,4,2
304,10,1,1,6,2,4,4,2
305,10,0,1,6,2,4,4,2
306,10,2,1,6,2,4,4,2
307,10,2,1,6,2,3,4,1
308,10,1,1,6,2,3,4,1
309,10,0,1,6,2,3,4,1
310,10,1,1,6,2,4,4,1
311,10,1,1,6,2,4,4,1
312,10,1,1,6,2,3,4,1
313,10,1,1,6,2,4,4,1
314,10,1,1,6,2,4,4,1
315,10,1,1,6,2,4,1,1
316,10,0,1,6,2,3,1,1
317,10,0,1,6,2,4,1,1
318,10,0,1,6,2,4,1,1
319,10,1,1,6,2,4,4,1
320,10,2,1,6,2,4,4,1
321,10,1,1,6,2,1,4,1
322,10,0,1,6,2,1,4,1
323,10,1,1,6,2,1,4,1
324,10,1,1,6,2,3,4,1
325,10,0,1,6,2,3,4,1
326,10,0,1,6,2,3,4,2
327,10,0,1,6,2,3,4,2
328,10,0,1,6,2,3,4,2
329,10,0,1,6,2,3,4,2
330,10,1,1,6,2,3,4,2
331,10,0,1,6,2,3,4,1
332,10,0,1,6,2,3,4,1
333,10,1,1,6,2,3,4,1
334,10,0,1,6,2,3,4,1
335,10,0,1,6,2,3,4,1
336,10,0,1,6,2,3,4,1
337,10,0,1,6,2,3,4,1
338,10,0,1,6,2,1,4,2
339,10,0,1,6,2,1,4,2
340,10,1,1,6,2,1,4,2
341,10,1,1,6,2,3,4,2
342,10,1,1,6,2,3,4,2
343,10,2,1,6,2,3,4,2
344,10,0,1,6,2,3,4,2
345,10,0,1,6,2,1,4,2
346,10,0,1,6,2,3,4,1
347,10,0,1,5,2,3,4,1
348,10,0,1,6,2,3,2,1
349,10,0,1,6,2,4,2,1
350,10,1,1,6,2,4,2,1
351,10,0,1,6,2,4,2,1
352,10,0,1,6,2,4,2,1
353,10,1,1,6,2,4,2,1
354,10,1,1,6,2,3,2,1
355,10,1,1,6,2,3,4,1
356,10,1,1,6,1,3,4,1
357,10,1,1,6,1,3,4,1
358,10,0,1,6,2,2,4,1
359,10,0,1,6,2,2,4,1
360,10,0,1,6,2,2,4,1
361,10,0,1,6,2,3,4,1
362,10,0,1,6,2,4,4,1
363,10,1,1,6,2,4,4,1
364,10,1,1,6,2,4,4,1
365,10,0,1,6,2,4,4,1
366,10,0,1,6,2,3,4,1
367,10,1,1,6,2,4,4,1
368,10,0,1,6,2,4,4,1
369,10,0,1,6,2,4,4,1
370,10,0,1,6,2,4,4,1
371,10,0,1,6,2,4,4,1
372,10,0,1,6,2,4,4,2
373,10,1,1,6,2,3,4,2
374,10,1,1,6,2,4,4,2
375,10,0,1,6,2,4,4,2
376,10,0,1,6,2,2,4,2
377,10,0,1,6,2,2,4,2
378,10,0,1,6,2,2,4,2
379,10,0,1,6,2,2,4,1
380,10,0,1,6,2,2,4,1
381,10,0,1,6,2,2,4,1
382,10,1,1,6,2,2,4,1
383,10,1,1,6,2,2,4,1
384,10,1,1,6,2,2,4,2
385,10,0,1,6,2,2,4,2
386,10,1,1,6,2,2,4,2
387,10,1,1,6,2,3,4,1
388,10,0,1,6,2,3,4,1
389,10,0,1,6,1,3,4,2
390,10,0,1,6,1,1,4,2
391,10,0,1,4,1,1,4,2
392,10,1,1,4,1,1,4,2
393,10,0,1,4,1,1,4,2
394,10,1,1,4,1,1,4,2
395,10,1,1,4,1,1,4,1
396,10,0,1,4,1,1,1,1
397,10,0,1,4,2,1,1,1
398,10,0,1,5,2,1,1,1
399,10,0,1,5,2,1,1,1
400,10,0,1,5,2,1,1,2
401,10,1,1,5,2,1,1,1
402,10,0,1,5,2,1,4,1
403,10,0,1,5,2,1,4,1
404,10,2,1,5,2,1,4,1
405,10,1,1,5,2,1,4,1
406,10,1,1,5,2,4,4,1
407,10,1,1,6,2,4,4,1
408,10,1,1,6,2,4,4,1
409,10,0,1,6,2,4,4,1
410,10,1,1,6,2,4,4,2
411,10,1,1,6,2,4,4,2
412,10,1,1,6,2,4,4,2
413,10,1,1,6,2,1,4,2
414,10,0,1,6,2,4,4,2
415,10,1,1,6,2,3,4,2
416,10,2,1,6,2,3,4,1
417,10,1,1,6,1,3,4,1
418,10,0,1,6,1,3,4,1
419,10,1,1,6,1,2,4,1
420,10,1,1,6,1,1,4,1
421,10,0,1,6,1,1,4,1
422,10,0,1,6,1,1,4,1
423,10,0,1,6,1,3,4,1
424,10,1,1,6,1,3,4,1
425,10,1,1,6,1,2,4,1
426,10,1,1,6,1,2,4,1
427,10,1,1,6,1,2,4,1
428,10,1,1,6,1,2,4,1
429,10,1,1,6,1,1,4,1
430,10,1,1,6,1,1,4,1
431,10,1,1,6,2,1,4,1
432,10,1,1,6,2,1,4,1
433,10,1,1,6,2,1,4,1
434,10,1,1,6,2,4,4,1
435,10,0,1,6,2,4,1,1
436,10,1,1,6,2,4,1,1
437,10,0,1,6,2,4,4,1
438,10,0,1,6,2,4,4,2
439,10,1,1,6,2,3,4,2
440,10,1,1,6,2,3,4,2
441,10,1,1,6,1,3,4,2
442,10,1,1,6,1,3,4,2
443,10,0,1,6,1,3,4,2
444,10,0,1,6,1,4,4,1
445,10,1,1,6,1,4,4,1
446,10,0,1,6,1,4,4,1
447,10,1,1,6,1,4,4,2
448,10,1,1,6,1,4,4,2
449,10,1,1,6,1,4,4,2
450,10,0,1,6,1,4,4,2
451,10,0,1,5,1,4,4,2
452,10,2,1,5,1,4,4,2
453,10,2,1,6,1,4,4,1
454,10,2,1,6,1,4,4,1
455,10,0,1,6,1,4,4,1
456,10,1,1,6,1,4,4,1
457,10,1,1,6,1,4,4,1
458,10,1,1,6,1,4,4,2
459,10,1,1,6,1,4,4,1
460,10,1,1,6,1,4,4,1
461,10,0,1,6,1,4,4,1
462,10,1,1,6,1,4,4,1
463,10,1,1,6,1,3,4,1
464,10,1,1,6,1,4,4,1
465,10,0,1,6,1,4,4,1
466,10,1,1,6,1,3,4,2
467,10,1,1,6,1,3,4,2
468,10,1,1,6,1,3,4,2
469,10,0,1,6,2,3,4,2
470,10,1,1,6,2,3,4,2
471,10,1,1,6,2,4,4,2
472,10,1,1,6,2,4,4,2
473,10,0,1,6,2,4,4,2
474,10,0,1,6,2,3,4,2
475,10,1,1,6,2,3,4,1
476,10,1,1,6,2,3,4,1
477,10,1,1,6,2,3,4,1
478,10,1,1,6,2,3,4,1
479,10,1,1,6,2,3,4,1
480,10,1,1,6,2,3,4,1
481,10,1,1,6,2,3,4,1
482,10,1,1,6,2,3,4,1
483,10,0,1,6,2,3,4,1
484,10,0,1,5,2,1,1,1
485,10,1,1,5,2,1,1,1
486,10,0,1,5,2,1,1,1
487,10,0,1,5,2,3,1,1
488,10,0,1,5,2,3,1,1
489,10,0,1,5,1,3,1,1
490,10,0,1,5,1,3,1,1
491,10,1,1,5,2,3,1,1
492,10,1,1,5,2,3,1,2
493,10,1,1,6,2,3,4,2
494,10,0,1,6,1,3,4,2
495,10,1,1,6,2,3,4,2
496,10,1,1,6,2,3,4,1
497,10,1,1,6,2,4,4,1
498,10,0,1,6,2,4,4,1
499,10,0,1,6,2,4,4,1
500,10,0,1,6,2,4,4,1
501,10,0,1,6,2,4,4,1
502,10,1,1,6,2,3,4,1
503,10,1,1,6,2,3,4,1
504,10,0,1,6,2,3,4,1
505,10,0,1,6,2,4,4,1
506,10,0,1,6,2,4,4,1
507,10,1,1,6,2,4,4,1
508,10,1,1,6,2,4,4,1
509,10,3,1,6,2,3,4,1
510,10,0,1,6,2,3,4,1
511,10,0,1,6,2,4,4,1
512,10,1,1,6,2,3,4,1
513,10,1,1,6,2,3,4,1
514,10,0,1,6,2,3,4,1
515,10,0,1,6,2,3,4,2
516,10,0,1,6,2,3,4,2
517,10,1,1,6,2,3,4,2
518,10,1,1,6,2,4,4,2
519,10,1,1,6,1,4,4,2
520,10,1,1,6,2,4,4,2
521,10,1,1,6,2,4,4,1
522,10,1,1,6,2,1,4,1
523,10,1,1,6,2,1,4,1
524,10,1,1,6,2,3,4,1
525,10,0,1,6,2,3,4,1
526,10,0,1,6,2,3,4,1
527,10,1,1,6,2,3,4,1
528,10,1,1,6,2,3,4,1
529,10,1,1,6,1,3,4,1
530,10,1,1,6,1,3,4,1
531,10,1,1,6,1,3,4,1
532,10,1,1,6,2,3,4,1
533,10,0,1,6,2,2,4,1
534,10,1,1,6,2,2,4,2
535,10,1,1,6,2,4,4,2
536,10,0,1,6,2,3,4,1
537,10,0,1,6,2,3,4,1
538,10,1,1,6,2,3,4,1
539,10,0,1,6,2,3,4,1
540,10,1,1,6,2,3,4,1
541,10,1,1,6,2,3,4,1
542,10,1,1,6,2,3,4,1
543,10,1,1,6,2,3,4,1
544,10,1,1,6,2,3,4,1
545,10,1,1,6,1,3,4,1
546,10,2,1,6,1,3,4,1
547,10,2,1,6,2,3,4,1
548,10,0,1,6,2,3,4,1
549,10,1,1,6,2,3,4,1
550,10,1,1,6,2,3,4,1
551,10,0,1,6,2,1,4,1
552,10,0,1,6,2,1,4,1
553,10,1,1,6,2,1,4,1
554,10,1,1,6,2,3,4,1
555,10,1,1,6,2,3,4,1
556,10,1,1,6,2,3,4,1
557,10,1,1,6,2,3,4,1
558,10,0,1,6,2,3,4,1
559,10,1,1,6,2,3,4,1
560,10,1,1,6,2,3,4,1
561,10,0,1,6,2,4,4,1
562,10,1,1,6,2,4,4,1
563,10,1,1,6,2,4,4,1
564,10,1,1,6,2,4,1,1
565,10,1,1,5,2,4,1,1
566,10,1,1,5,2,4,2,1
567,10,1,1,5,2,4,2,1
568,10,1,1,5,2,4,2,1
569,10,0,1,5,2,4,2,1
570,10,0,1,5,2,4,2,1
571,10,1,1,5,2,4,2,1
572,10,0,1,5,2,4,2,1
573,10,1,1,5,2,4,1,1
574,10,1,1,5,2,4,1,1
575,10,1,1,5,2,4,1,1
576,10,1,1,5,2,4,1,1
577,10,0,1,5,2,4,1,1
578,10,1,1,5,2,4,1,1
579,10,1,1,5,2,4,1,1
580,10,1,1,5,2,4,2,1
581,10,1,1,5,2,4,2,1
582,10,1,1,5,2,4,2,1
583,10,0,1,5,2,4,2,1
584,10,1,1,5,2,4,2,1
585,10,1,1,5,1,4,2,1
586,10,1,1,5,1,4,2,1
587,10,0,1,5,1,4,2,1
588,10,0,1,5,1,2,2,1
589,10,1,1,5,1,2,2,1
590,10,1,1,5,2,2,2,1
591,10,2,1,5,2,2,2,1
592,10,1,1,5,2,2,2,1
593,10,1,1,5,1,2,1,1
594,10,1,1,6,1,3,1,1
595,10,1,1,6,1,3,1,1
596,10,1,1,6,1,3,1,1
597,10,1,1,5,2,3,1,1
598,10,1,1,5,2,4,1,1
599,10,1,1,5,2,4,1,1
600,10,1,1,5,1,4,1,1
601,10,1,1,4,1,4,1,1
602,10,1,1,4,1,4,1,1
603,10,1,1,4,1,1,1,1
604,10,0,1,4,1,1,1,1
605,10,1,1,4,1,1,1,1
606,10,1,1,4,1,1,1,1
607,10,0,1,4,1,1,1,1
608,10,1,1,4,1,1,1,1
609,10,1,1,4,1,1,1,1
610,10,1,1,4,2,1,1,1
611,10,2,1,4,2,1,1,2
612,10,0,1,4,2,1,1,2
613,10,0,1,4,2,1,1,2
614,10,1,1,4,2,1,1,2
615,10,1,1,4,2,1,1,2
616,10,0,1,4,2,1,1,2
617,10,0,1,4,2,1,1,2
618,10,0,1,4,2,1,1,2
619,10,1,1,4,1,1,1,2
620,10,1,1,5,1,1,1,2
621,10,1,1,5,1,1,1,1
622,10,1,1,4,1,1,1,1
623,10,1,1,4,1,1,1,1
624,10,1,1,4,1,1,1,1
625,10,1,1,4,1,1,1,1
626,10,1,1,4,1,1,1,1
627,10,0,1,4,1,1,1,1
628,10,0,1,4,1,1,1,1
629,10,1,1,4,1,1,1,1
630,10,0,1,4,2,1,1,1
631,10,0,1,5,2,4,1,1
632,10,0,1,5,2,4,1,1
633,10,0,1,5,2,4,1,1
634,10,0,1,5,2,4,1,1
635,10,5,1,4,2,1,1,1
636,10,5,1,4,2,1,1,1
637,10,1,1,4,2,1,1,1
638,10,1,1,4,2,1,1,1
639,10,1,1,4,1,1,1,1
640,10,1,1,4,1,1,1,1
641,10,1,1,4,1,1,1,1
642,10,1,1,4,1,1,1,2
643,10,1,1,4,1,1,1,2
644,10,1,1,4,2,1,1,2
645,10,0,1,4,2,1,1,1
646,10,0,1,4,1,1,1,1
647,10,2,1,4,1,1,1,2
648,10,2,1,4,1,1,1,2
649,10,1,1,4,1,1,1,2
650,10,1,1,4,1,1,1,2
651,10,1,1,4,1,1,1,2
652,10,1,1,4,1,1,1,2
653,10,0,1,4,1,1,1,2
654,10,0,1,4,1,1,1,2
655,10,1,1,4,1,1,1,2
656,10,1,1,4,1,1,1,1
657,10,1,1,4,1,1,1,1
658,10,1,1,4,2,1,1,1
659,10,1,1,4,1,1,1,1
660,10,1,1,4,1,1,1,2
661,10,1,1,4,1,1,1,2
662,10,1,1,4,1,1,1,2
663,10,1,1,4,1,1,1,2
664,10,0,1,4,1,1,1,2
665,10,0,1,5,1,1,1,2
666,10,0,1,5,1,1,3,1
667,10,1,1,5,1,1,3,1
668,10,0,1,5,2,1,3,1
669,10,0,1,5,2,1,1,1
670,10,1,1,5,2,1,1,1
671,10,1,1,5,2,4,1,1
672,10,1,1,4,2,4,1,1
673,10,1,1,5,2,4,1,1
674,10,0,1,5,2,4,1,1
675,10,0,1,5,1,4,1,1
676,10,0,1,5,1,4,1,1
677,10,1,1,5,1,4,1,1
678,10,1,1,5,1,1,1,1
679,10,0,1,5,1,1,1,1
680,10,1,1,5,1,1,1,1
681,10,1,1,5,1,1,1,1
682,10,0,1,4,1,1,1,1
683,10,0,1,5,1,1,2,1
684,10,0,1,5,2,1,2,1
685,10,0,1,5,1,4,2,1
686,10,0,1,5,1,4,2,1
687,10,0,1,5,1,1,2,1
688,10,0,1,5,1,4,1,1
689,10,0,1,5,1,4,2,1
690,10,1,1,5,1,4,2,1
691,10,0,1,5,1,4,2,1
692,10,0,1,5,1,4,2,1
693,10,1,1,5,2,4,2,1
694,10,1,1,5,2,4,2,1
695,10,0,1,5,2,3,1,1
696,10,0,1,5,2,3,1,2
697,10,0,1,5,2,4,1,2
698,10,0,1,5,2,4,1,2
699,10,0,1,5,2,4,1,2
700,10,1,1,5,2,4,1,1
701,10,1,1,5,2,4,1,1
702,10,1,1,5,2,4,1,1
703,10,1,1,5,1,4,1,1
704,10,1,1,5,1,4,1,1
705,10,1,1,5,1,4,1,1
706,10,1,1,5,1,4,1,1
707,10,1,1,5,1,4,1,1
708,10,0,1,5,1,4,1,1
709,10,2,1,5,1,4,1,1
710,10,1,1,5,1,4,1,1
711,10,0,1,5,2,4,1,1
712,10,0,1,5,2,4,1,1
713,10,1,1,5,2,4,1,1
714,10,1,1,5,2,4,1,1
715,10,0,1,5,2,4,1,1
716,10,0,1,5,2,3,1,1
717,10,0,1,6,2,3,1,1
718,10,1,1,6,2,4,4,1
719,10,0,1,6,2,4,4,1
720,10,1,1,6,2,4,4,1
721,10,1,1,6,2,4,4,1
722,10,1,1,6,2,4,4,1
723,10,1,1,6,2,4,4,1
724,10,2,1,6,2,4,4,1
725,10,0,1,6,2,4,4,1
726,10,1,1,6,2,4,4,1
727,10,0,1,6,2,4,4,1
728,10,1,1,6,2,4,4,1
729,10,1,1,6,2,4,4,1
730,10,1,1,6,1,2,4,1
731,10,0,1,6,1,2,4,1
732,10,1,1,6,1,4,4,1
733,10,1,1,6,1,4,4,1
734,10,1,1,6,2,3,4,1
735,10,1,1,6,2,3,4,1
736,10,1,1,6,2,3,4,1
737,10,1,1,6,2,3,4,1
738,10,1,1,6,2,3,4,1
739,10,1,1,6,2,3,4,1
740,10,1,1,6,2,3,4,1
741,10,1,1,6,2,3,4,1
742,10,4,1,6,2,3,4,1
743,10,2,1,6,2,3,4,1
744,10,1,1,6,2,3,4,1
745,10,0,1,6,2,3,4,1
746,10,0,1,6,2,3,4,1
747,10,1,1,6,2,3,1,1
748,10,1,1,6,2,3,1,1
749,10,1,1,6,2,3,4,1
750,10,2,1,6,1,3,4,1
751,10,1,1,6,1,3,4,1
752,10,0,1,6,1,3,4,1
753,10,1,1,6,1,3,4,1
754,10,0,1,6,1,3,4,1
755,10,0,1,6,1,3,4,1
756,10,0,1,6,1,3,1,1
757,10,0,1,6,1,3,1,1
758,10,0,1,5,2,3,1,1
759,10,0,1,5,2,3,1,1
760,10,0,1,5,2,3,1,1
761,10,1,1,5,2,3,1,1
762,10,1,1,5,2,3,1,1
763,10,0,1,5,2,3,2,1
764,10,0,1,5,2,1,2,2
765,10,0,1,5,2,1,2,2
766,10,0,1,4,2,1,2,2
767,10,0,1,4,2,1,2,2
768,10,0,1,4,2,1,1,2
769,10,3,1,4,2,1,1,2
770,10,1,1,4,2,1,1,1
771,10,1,1,4,2,1,1,1
772,10,1,1,4,2,1,1,1
