hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence
406,10,0,1,5,2,1,1,1
407,10,1,1,5,2,1,1,1
408,10,0,1,5,1,1,2,1
409,10,1,1,5,1,1,1,1
410,10,0,1,4,1,1,1,1
411,10,1,1,4,1,1,1,1
412,10,1,1,4,1,1,1,1
413,10,1,1,4,1,1,1,1
414,10,0,1,4,1,1,1,1
415,10,1,1,4,1,1,1,1
416,10,2,1,4,1,1,1,1
417,10,0,1,5,1,1,2,1
418,10,0,1,5,1,1,2,1
419,10,0,1,4,1,1,2,1
420,10,1,1,4,1,1,2,1
421,10,1,1,4,1,1,2,1
422,10,1,1,4,1,1,2,1
423,10,1,1,4,1,1,2,1
424,10,1,1,4,1,1,2,1
425,10,1,1,4,1,1,1,1
426,10,0,1,4,1,1,1,1
427,10,1,1,4,1,1,1,1
428,10,0,1,4,1,1,1,1
429,10,1,1,4,1,1,1,1
430,10,1,1,4,1,1,1,1
431,10,1,1,4,1,1,1,1
432,10,1,1,4,1,1,1,1
433,10,0,1,4,1,1,1,1
434,10,0,1,4,1,1,1,1
435,10,0,1,4,2,1,1,1
436,10,2,1,4,2,1,1,1
437,10,1,1,5,2,1,1,1
438,10,0,1,4,2,1,1,1
439,10,0,1,4,2,1,1,1
440,10,0,1,4,2,1,1,1
441,10,0,1,4,1,1,1,1
442,10,1,1,4,1,2,1,1
443,10,1,1,4,1,2,1,1
444,10,0,1,4,1,1,1,1
445,10,0,1,4,1,1,2,1
446,10,1,1,5,1,1,1,1
447,10,2,1,5,1,1,1,1
448,10,0,1,5,1,1,2,1
449,10,1,1,5,1,1,2,1
450,10,1,1,4,1,1,1,1
451,10,0,1,4,1,1,1,1
452,10,1,1,4,2,1,1,1
453,10,1,1,4,2,1,1,1
454,10,1,1,4,2,1,1,1
455,10,1,1,4,2,1,1,1
456,10,1,1,4,2,1,1,1
457,10,1,1,4,2,1,1,1
458,10,0,1,4,2,1,1,2
459,10,1,1,4,2,1,1,2
460,10,0,1,4,2,4,1,2
461,10,0,1,4,1,4,1,2
462,10,0,1,4,1,4,1,2
463,10,0,1,4,1,4,1,2
464,10,0,1,4,1,2,1,2
465,10,0,1,4,1,2,1,1
466,10,0,1,4,1,1,1,1
467,10,0,1,4,2,1,1,2
468,10,0,1,4,2,1,1,2
469,10,0,1,4,2,1,1,2
470,10,0,1,4,2,1,1,1
471,10,0,1,4,2,1,1,1
472,10,1,1,4,1,1,1,1
473,10,1,1,4,1,1,1,1
474,10,1,1,4,1,4,1,1
475,10,1,1,4,2,4,1,1
476,10,1,1,4,2,4,1,1
477,10,2,1,4,1,4,2,1
478,10,0,1,4,1,4,1,1
479,10,0,1,4,1,4,1,1
480,10,1,1,5,1,4,1,1
481,10,1,1,5,1,2,1,1
482,10,0,1,5,1,2,1,1
483,10,1,1,5,1,2,2,1
484,10,2,1,5,1,1,2,1
485,10,2,1,5,1,1,2,1
486,10,2,1,5,1,1,2,1
487,10,4,1,5,1,1,1,1
488,10,1,1,5,1,1,4,1
489,10,0,1,5,1,1,1,1
490,10,0,1,4,2,1,1,1
491,10,0,1,4,1,1,1,1
492,10,1,1,4,1,1,1,1
493,10,1,1,4,1,1,1,1
494,10,0,1,4,1,1,1,1
495,10,1,1,4,1,4,1,1
496,10,1,1,5,1,4,1,1
497,10,1,1,5,1,4,1,1
498,10,1,1,5,1,1,1,1
499,10,0,1,5,1,1,1,1
500,10,0,1,5,1,1,1,1
501,10,1,1,5,2,1,1,1
502,10,0,1,5,2,1,1,1
503,10,1,1,5,2,4,1,1
504,10,1,1,5,2,2,1,1
505,10,0,1,5,2,2,1,1
506,10,1,1,4,2,2,1,1
507,10,0,1,4,2,2,1,1
508,10,1,1,4,2,2,1,1
509,10,0,1,4,2,2,1,1
510,10,0,1,4,2,2,1,1
511,10,0,1,4,1,2,1,1
512,10,1,1,4,1,2,1,1
513,10,0,1,5,1,2,1,1
514,10,1,1,5,1,2,1,1
515,10,2,1,5,1,1,1,1
516,10,1,1,5,1,1,1,1
517,10,0,1,5,1,4,1,1
518,10,0,1,5,1,4,1,1
519,10,1,1,5,1,4,1,1
520,10,0,1,5,1,4,1,1
521,10,1,1,5,1,4,1,2
522,10,1,1,5,1,4,1,1
523,10,1,1,5,1,4,1,1
524,10,0,1,5,1,4,1,1
525,10,0,1,6,1,4,1,1
526,10,1,1,5,1,4,1,2
527,10,1,1,5,1,4,1,2
528,10,1,1,5,1,1,1,2
529,10,0,1,4,1,1,1,2
530,10,0,1,4,1,1,1,1
531,10,1,1,4,1,1,1,1
532,10,1,1,4,2,1,1,1
533,10,1,1,4,2,4,1,1
534,10,0,1,4,2,4,1,1
535,10,1,1,4,2,1,1,1
536,10,1,1,4,2,1,1,1
537,10,0,1,4,2,1,1,1
538,10,1,1,4,2,1,1,1
539,10,1,1,4,2,1,1,1
540,10,1,1,4,2,1,1,1
541,10,2,1,4,1,1,1,1
542,10,0,1,4,1,1,1,1
543,10,1,1,4,1,1,1,1
544,10,1,1,5,1,1,1,1
545,10,1,1,5,1,1,1,1
546,10,1,1,5,2,1,1,1
547,10,1,1,4,2,1,1,1
548,10,0,1,4,2,1,1,1
549,10,0,1,4,1,1,1,1
550,10,1,1,5,1,4,1,1
551,10,1,1,5,1,4,1,1
552,10,0,1,5,2,4,1,1
553,10,0,1,5,1,4,2,1
554,10,1,1,5,1,1,2,1
555,10,0,1,4,1,1,2,1
556,10,0,1,4,1,1,2,1
557,10,2,1,4,1,1,2,1
558,10,0,1,4,1,1,1,1
559,10,2,1,4,1,1,1,1
560,10,1,1,4,1,1,1,1
561,10,1,1,4,1,1,1,1
562,10,1,1,4,1,4,1,1
563,10,1,1,4,1,4,1,1
564,10,1,1,4,1,4,1,1
565,10,1,1,5,2,2,1,1
566,10,0,1,5,2,1,1,1
567,10,1,1,5,2,1,1,1
568,10,0,1,5,2,1,1,1
569,10,0,1,3,2,1,1,1
570,10,0,1,3,2,1,2,1
571,10,0,1,4,2,1,2,2
572,10,0,1,4,2,1,1,2
573,10,1,1,4,2,1,1,2
574,10,1,1,4,2,1,1,2
575,10,0,1,4,2,1,1,2
576,10,1,1,4,2,1,1,2
577,10,2,1,4,2,2,1,2
578,10,1,1,4,2,2,1,1
579,10,0,1,4,2,1,1,1
580,10,0,1,4,1,1,1,1
581,10,1,1,4,1,1,1,1
582,10,1,1,4,1,1,1,1
583,10,1,1,4,1,1,1,1
584,10,1,1,4,1,1,1,1
585,10,1,1,4,1,1,1,1
586,10,0,1,4,1,1,1,1
587,10,1,1,4,1,1,1,1
588,10,1,1,5,1,1,1,1
589,10,0,1,5,1,1,1,1
590,10,0,1,5,2,1,1,1
591,10,0,1,5,2,1,1,1
592,10,1,1,5,2,1,1,1
593,10,1,1,5,2,1,1,2
594,10,1,1,5,2,1,4,2
595,10,1,1,5,2,1,4,2
596,10,1,1,5,2,1,4,2
597,10,1,1,5,2,1,1,2
598,10,0,1,5,2,1,1,2
599,10,0,1,5,2,1,2,2
600,10,0,1,5,2,1,2,2
601,10,1,1,5,2,1,2,2
602,10,1,1,5,2,1,2,1
603,10,1,1,5,2,4,2,1
604,10,1,1,5,2,4,2,1
605,10,1,1,5,2,4,1,1
606,10,1,1,5,2,4,1,1
607,10,0,1,5,1,1,1,1
608,10,1,1,5,1,1,1,1
609,10,1,1,5,1,1,1,1
610,10,0,1,5,1,2,1,1
611,10,1,1,5,1,2,1,1
612,10,1,1,5,1,4,1,1
613,10,1,1,5,1,1,1,1
614,10,1,1,5,1,1,1,1
615,10,1,1,5,1,1,1,1
616,10,0,1,5,1,1,1,1
617,10,0,1,5,2,2,1,1
618,10,0,1,5,2,4,1,1
619,10,0,1,5,2,4,1,2
620,10,0,1,6,2,4,1,2
621,10,0,1,6,2,4,4,2
622,10,0,1,6,2,4,4,2
623,10,0,1,6,2,4,4,2
624,10,1,1,6,2,3,4,2
625,10,0,1,6,2,3,4,1
626,10,1,1,6,2,3,4,1
627,10,1,1,6,2,3,4,1
628,10,1,1,5,2,4,4,1
629,10,1,1,5,2,4,4,1
630,10,1,1,5,2,2,4,1
631,10,1,1,5,2,2,4,1
632,10,0,1,6,2,2,4,1
633,10,0,1,6,2,2,4,1
634,10,1,1,6,2,4,4,1
635,10,1,1,6,2,4,4,1
636,10,1,1,6,2,4,4,1
637,10,1,1,6,2,4,4,1
638,10,1,1,6,2,4,4,1
639,10,1,1,6,1,1,4,1
640,10,0,1,6,1,1,4,1
641,10,0,1,6,1,1,4,1
642,10,0,1,6,1,1,1,1
643,10,1,1,6,1,1,1,1
644,10,1,1,6,1,3,4,1
645,10,1,1,6,1,3,4,1
646,10,1,1,6,1,3,4,1
647,10,1,1,6,2,3,4,1
648,10,0,1,6,2,3,4,2
649,10,0,1,6,2,3,4,2
650,10,0,1,6,2,3,4,2
651,10,0,1,6,2,3,4,2
652,10,0,1,6,2,3,4,2
653,10,0,1,6,2,3,4,1
654,10,1,1,6,1,3,4,1
655,10,0,1,6,1,3,4,2
656,10,0,1,6,1,3,4,2
657,10,0,1,6,1,3,4,2
658,10,0,1,6,1,3,4,2
659,10,0,1,6,1,3,4,2
660,10,1,1,6,1,3,4,2
661,10,1,1,6,1,3,4,2
662,10,1,1,6,1,3,4,2
663,10,0,1,6,1,3,4,2
664,10,0,1,6,1,3,4,2
665,10,0,1,6,1,3,4,2
666,10,1,1,6,2,3,4,2
667,10,1,1,6,2,3,4,1
668,10,0,1,6,2,3,4,1
669,10,1,1,6,2,3,4,1
670,10,1,1,6,2,3,4,1
671,10,1,1,6,1,3,4,1
672,10,0,1,6,1,3,4,1
673,10,0,1,6,1,4,4,1
674,10,0,1,6,1,4,4,2
675,10,0,1,6,1,4,4,2
676,10,1,1,6,1,3,4,1
677,10,1,1,6,2,3,4,1
678,10,1,1,6,2,3,4,1
679,10,0,1,6,2,3,4,1
680,10,0,1,6,1,3,4,1
681,10,0,1,6,1,3,4,1
682,10,1,1,6,1,3,4,2
683,10,0,1,3,2,1,4,2
684,10,0,1,3,1,1,1,2
685,10,1,1,3,1,1,1,2
686,10,0,1,4,1,1,1,2
687,10,2,1,4,1,1,1,2
688,10,1,1,4,1,1,1,2
689,10,0,1,3,1,1,1,2
690,10,1,1,3,1,1,1,2
691,10,0,1,3,1,1,1,2
692,10,0,1,3,1,1,1,2
693,10,1,1,4,1,1,1,1
694,10,1,1,4,2,1,1,1
695,10,1,1,4,2,1,1,1
696,10,0,1,4,2,1,1,1
697,10,1,1,4,2,1,1,1
698,10,1,1,4,2,1,1,1
699,10,1,1,4,2,1,1,1
700,10,1,1,4,2,1,1,1
701,10,1,1,4,2,1,1,1
702,10,0,1,4,2,1,1,1
703,10,1,1,4,2,1,1,1
704,10,1,1,4,2,1,1,1
705,10,2,1,4,2,1,1,1
706,10,1,1,4,1,1,1,1
707,10,0,1,4,1,1,1,1
708,10,0,1,5,1,1,1,1
709,10,0,1,5,1,1,1,1
710,10,0,1,5,1,1,1,1
711,10,1,1,5,1,1,1,1
712,10,1,1,5,1,1,2,1
713,10,1,1,5,1,1,1,1
714,10,1,1,5,1,1,1,1
715,10,1,1,4,1,1,1,1
716,10,0,1,4,1,4,1,1
717,10,0,1,4,1,4,1,1
718,10,0,1,5,1,4,1,2
719,10,0,1,5,1,4,2,2
720,10,2,1,5,1,4,2,2
721,10,2,1,5,1,4,2,1
722,10,1,1,5,1,4,2,1
723,10,1,1,5,1,1,2,1
724,10,1,1,4,1,1,1,1
725,10,0,1,4,1,1,1,1
726,10,1,1,5,1,1,1,1
727,10,1,1,5,1,1,1,1
728,10,1,1,5,1,4,4,1
729,10,0,1,5,1,4,4,1
730,10,1,1,5,2,4,2,1
731,10,0,1,5,2,1,2,1
732,10,1,1,5,2,1,2,1
733,10,1,1,5,1,1,2,1
734,10,1,1,5,1,1,2,1
735,10,1,1,5,1,1,1,1
736,10,0,1,5,1,1,1,1
737,10,1,1,5,2,1,1,1
738,10,1,1,5,2,1,1,1
739,10,0,1,5,1,1,1,1
740,10,1,1,5,1,1,1,1
741,10,1,1,4,1,1,1,1
742,10,1,1,4,1,1,1,1
743,10,1,1,5,1,1,1,1
744,10,0,1,5,1,1,4,1
745,10,1,1,5,1,1,4,1
746,10,0,1,5,2,4,4,1
747,10,0,1,6,2,4,4,1
748,10,0,1,6,2,4,4,2
749,10,1,1,6,2,1,4,2
750,10,0,1,6,1,1,4,2
751,10,0,1,6,1,1,4,2
752,10,1,1,6,1,1,4,2
753,10,1,1,6,1,1,4,2
754,10,1,1,6,1,1,4,2
755,10,0,1,6,1,1,4,2
756,10,1,1,6,1,1,4,1
757,10,0,1,6,1,4,4,1
758,10,2,1,6,1,4,4,1
759,10,1,1,6,1,4,4,1
760,10,1,1,6,1,4,4,1
761,10,2,1,6,1,4,4,1
762,10,1,1,6,1,4,4,1
763,10,0,1,6,1,4,4,1
764,10,0,1,6,1,4,4,1
765,10,0,1,6,1,4,4,1
766,10,0,1,6,1,4,4,1
767,10,1,1,6,1,4,4,1
768,10,0,1,6,1,4,4,1
769,10,1,1,6,2,4,4,1
770,10,0,1,6,2,4,4,1
771,10,1,1,6,2,3,4,1
772,10,0,1,6,1,3,4,1
