hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence
201,10,0,1,6,2,4,4,1
202,10,2,1,6,2,4,4,1
203,10,1,1,6,2,2,4,1
204,10,1,1,6,2,4,4,1
205,10,0,1,6,2,4,4,2
206,10,1,1,6,2,4,4,2
207,10,1,1,6,2,4,4,2
208,10,1,1,6,1,4,4,2
209,10,1,1,6,1,4,4,2
210,10,1,1,6,2,4,4,2
211,10,1,1,6,2,4,4,2
212,10,0,1,6,2,4,4,2
213,10,0,1,6,2,4,4,1
214,10,0,1,6,2,4,4,1
215,10,0,1,6,2,4,1,2
216,10,1,1,6,2,4,1,2
217,10,0,1,6,2,4,1,1
218,10,1,1,5,2,4,1,1
219,10,1,1,5,2,4,1,1
220,10,1,1,5,2,4,1,1
221,10,1,1,5,1,4,1,1
222,10,1,1,5,1,1,1,1
223,10,2,1,4,1,1,1,1
224,10,1,1,5,1,1,1,1
225,10,1,1,5,1,4,1,1
226,10,1,1,5,2,4,1,1
227,10,1,1,5,2,4,1,1
228,10,1,1,5,2,4,1,1
229,10,0,1,5,2,1,1,1
230,10,1,1,5,1,1,1,1
231,10,1,1,5,1,1,1,1
232,10,1,1,5,1,1,2,1
233,10,1,1,5,1,3,2,1
234,10,1,1,5,1,3,2,1
235,10,1,1,5,1,1,2,2
236,10,0,1,5,1,1,2,2
237,10,1,1,5,1,1,2,2
238,10,1,1,5,2,1,1,2
239,10,0,1,5,1,1,1,2
240,10,1,1,5,1,1,1,2
241,10,1,1,5,1,1,1,2
242,10,1,1,5,2,1,1,2
243,10,1,1,4,2,1,1,2
244,10,0,1,4,2,1,2,2
245,10,1,1,4,2,1,2,1
246,10,0,1,4,2,1,2,1
247,10,0,1,4,2,1,1,1
248,10,0,1,5,2,1,1,1
249,10,0,1,5,2,1,1,1
250,10,0,1,5,2,1,1,1
251,10,0,1,5,2,1,1,1
252,10,0,1,4,2,1,3,1
253,10,1,1,4,2,1,3,1
254,10,0,1,4,2,1,3,1
255,10,1,1,4,2,1,3,1
256,10,1,1,3,2,1,3,1
257,10,2,1,3,2,1,3,1
258,10,0,1,3,2,1,3,1
259,10,0,1,3,2,1,3,1
260,10,1,1,3,2,1,3,1
261,10,0,1,3,2,1,3,1
262,10,0,1,3,2,1,3,1
263,10,1,1,3,1,1,3,1
264,10,1,1,3,1,1,3,1
265,10,1,1,3,1,1,1,1
266,10,0,1,3,2,1,1,1
267,10,0,1,3,2,1,1,1
268,10,1,1,3,2,1,1,1
269,10,1,1,3,2,1,1,1
270,10,0,1,3,2,1,1,1
271,10,0,1,3,2,1,1,1
272,10,1,1,4,2,1,1,1
273,10,1,1,4,2,1,1,1
274,10,1,1,4,2,1,1,1
275,10,0,1,4,2,1,1,1
276,10,1,1,4,2,1,1,1
277,10,0,1,4,1,1,1,2
278,10,0,1,5,1,1,1,1
279,10,0,1,5,1,4,1,1
280,10,1,1,5,2,4,1,1
281,10,1,1,5,2,4,1,2
282,10,1,1,5,2,4,4,1
283,10,1,1,5,1,4,4,1
284,10,1,1,5,1,4,1,1
285,10,1,1,5,1,4,1,1
286,10,0,1,5,1,1,1,2
287,10,1,1,5,1,2,1,2
288,10,2,1,5,1,2,1,2
289,10,0,1,5,1,2,1,2
290,10,0,1,5,1,1,1,2
291,10,1,1,5,1,1,1,2
292,10,0,1,5,1,1,1,2
293,10,0,1,5,2,4,1,2
294,10,1,1,5,2,4,1,2
295,10,1,1,5,2,4,1,1
296,10,1,1,5,2,4,1,1
297,10,1,1,4,1,1,1,1
298,10,1,1,4,1,1,1,1
299,10,0,1,4,1,1,1,1
300,10,0,1,5,1,4,1,1
301,10,0,1,5,1,4,4,1
302,10,1,1,5,1,4,4,1
303,10,0,1,5,1,4,4,1
304,10,0,1,5,1,1,4,1
305,10,0,1,5,1,1,4,2
306,10,1,1,5,1,1,4,1
307,10,1,1,5,1,2,4,1
308,10,0,1,6,1,4,4,1
309,10,1,1,6,1,4,4,1
310,10,0,1,6,2,4,4,1
311,10,1,1,6,2,4,4,1
312,10,1,1,6,2,4,4,1
313,10,0,1,6,2,4,4,1
314,10,0,1,6,2,4,4,1
315,10,2,1,6,2,4,4,1
316,10,0,1,6,1,4,4,1
317,10,0,1,6,1,4,4,1
318,10,1,1,6,1,4,4,1
319,10,1,1,6,1,4,4,1
320,10,1,1,6,1,4,4,1
321,10,0,1,6,1,4,4,1
322,10,0,1,6,1,4,4,1
323,10,1,1,6,1,4,4,1
324,10,0,1,6,1,4,4,1
325,10,0,1,6,1,3,4,1
326,10,0,1,6,1,3,4,1
327,10,1,1,5,1,3,1,1
328,10,1,1,5,1,1,1,1
329,10,0,1,5,1,1,1,1
330,10,1,1,5,1,4,1,1
331,10,1,1,5,1,4,1,1
332,10,1,1,5,1,4,1,1
333,10,1,1,5,1,4,1,1
334,10,0,1,5,1,4,1,1
335,10,0,1,5,1,2,1,1
336,10,0,1,5,1,2,1,2
337,10,0,1,5,1,2,1,2
338,10,1,1,5,1,2,1,2
339,10,2,1,5,1,2,1,2
340,10,2,1,6,1,2,1,1
341,10,1,1,4,1,2,1,2
342,10,1,1,6,1,2,1,1
343,10,0,1,6,1,3,1,1
344,10,1,1,6,1,3,1,1
345,10,0,1,6,1,3,1,1
346,10,1,1,6,1,3,1,1
347,10,1,1,5,1,3,1,1
348,10,1,1,5,2,3,1,1
349,10,1,1,5,2,3,1,1
350,10,1,1,5,2,2,1,1
351,10,1,1,5,2,4,1,1
352,10,1,1,5,2,4,1,1
353,10,1,1,5,2,4,1,1
354,10,0,1,5,2,4,1,1
355,10,2,1,5,1,4,1,1
356,10,1,1,5,1,4,1,1
357,10,1,1,5,1,4,1,1
358,10,1,1,5,1,4,1,1
359,10,1,1,5,1,4,1,1
360,10,1,1,5,1,4,1,1
361,10,0,1,5,1,4,1,1
362,10,0,1,5,1,4,1,1
363,10,0,1,5,1,4,1,1
364,10,1,1,5,1,4,1,1
365,10,1,1,5,1,3,1,1
366,10,1,1,5,1,3,4,1
367,10,0,1,5,1,3,2,1
368,10,0,1,5,2,4,2,1
369,10,0,1,5,2,4,2,1
370,10,0,1,5,2,4,2,1
371,10,0,1,5,2,4,1,1
372,10,1,1,5,2,4,1,1
373,10,0,1,6,2,4,1,1
374,10,0,1,5,2,4,1,1
375,10,1,1,4,2,4,1,1
376,10,0,1,4,1,4,1,1
377,10,0,1,4,1,4,1,2
378,10,0,1,4,1,4,1,2
379,10,0,1,4,2,4,1,2
380,10,0,1,4,2,1,1,2
381,10,0,1,4,2,1,1,2
382,10,0,1,4,2,1,1,2
383,10,0,1,4,2,1,1,2
384,10,0,1,4,2,1,1,2
385,10,1,1,4,1,1,1,2
386,10,0,1,4,1,1,1,2
387,10,1,1,4,1,1,2,2
388,10,1,1,5,1,1,2,2
389,10,1,1,5,1,1,1,2
390,10,1,1,4,1,1,1,2
391,10,2,1,4,2,1,1,2
392,10,0,1,4,2,1,1,2
393,10,1,1,5,2,1,1,2
394,10,1,1,5,2,1,1,2
395,10,0,1,5,2,1,2,2
396,10,1,1,5,2,1,2,2
397,10,0,1,4,2,1,2,2
398,10,0,1,4,2,1,2,1
399,10,0,1,4,2,1,2,1
400,10,0,1,4,2,1,2,1
401,10,0,1,4,2,1,2,1
402,10,1,1,4,2,1,2,1
403,10,1,1,4,2,1,2,1
404,10,1,1,5,2,1,2,1
405,10,1,1,5,2,1,2,1
406,10,0,1,5,2,1,1,1
407,10,0,1,4,2,1,1,1
408,10,0,1,4,2,2,1,1
409,10,1,1,4,2,2,1,1
410,10,1,1,4,1,2,1,1
411,10,1,1,5,1,2,1,1
412,10,1,1,4,1,2,1,1
413,10,1,1,4,1,1,1,1
414,10,1,1,4,1,1,1,1
415,10,1,1,4,1,1,1,1
416,10,1,1,4,1,1,1,1
417,10,1,1,4,2,1,1,1
418,10,1,1,4,2,1,1,1
419,10,0,1,4,2,1,1,1
420,10,0,1,4,2,1,1,1
421,10,0,1,4,2,1,1,1
422,10,0,1,4,2,1,1,1
423,10,1,1,4,2,1,1,1
424,10,1,1,5,1,1,1,1
425,10,1,1,5,1,1,1,1
426,10,1,1,4,1,1,1,1
427,10,1,1,4,1,1,1,1
428,10,1,1,4,1,1,1,1
429,10,0,1,4,1,1,1,1
430,10,0,1,4,1,1,1,1
431,10,1,1,4,1,1,1,1
432,10,1,1,5,1,4,1,1
433,10,0,1,5,1,4,1,1
434,10,0,1,4,1,1,1,1
435,10,0,1,4,2,1,1,1
436,10,2,1,4,2,1,1,1
437,10,1,1,4,2,1,1,1
438,10,1,1,4,1,1,1,1
439,10,1,1,4,1,1,1,1
440,10,1,1,4,1,1,1,1
441,10,1,1,4,1,1,1,1
442,10,1,1,4,2,1,1,1
443,10,0,1,4,2,1,1,1
444,10,0,1,4,2,1,1,1
445,10,1,1,4,2,1,1,1
446,10,1,1,4,2,1,1,1
447,10,0,1,4,2,1,1,1
448,10,1,1,4,2,1,1,1
449,10,1,1,4,2,1,1,1
450,10,1,1,4,2,1,1,1
451,10,0,1,3,2,1,1,1
452,10,0,1,3,2,1,1,1
453,10,0,1,3,2,1,1,1
454,10,0,1,3,2,1,1,1
455,10,1,1,4,2,1,1,1
456,10,1,1,4,1,1,1,1
457,10,1,1,4,2,1,2,1
458,10,1,1,4,2,1,2,1
459,10,1,1,4,2,1,1,1
460,10,1,1,4,2,1,1,1
461,10,1,1,4,2,1,1,1
462,10,2,1,4,2,1,1,1
463,10,1,1,4,2,1,1,1
464,10,1,1,4,1,1,1,1
465,10,1,1,4,1,1,1,2
466,10,1,1,4,1,1,1,2
467,10,1,1,4,1,4,1,2
468,10,1,1,4,1,4,1,2
469,10,1,1,4,1,4,1,2
470,10,0,1,4,1,4,1,2
471,10,0,1,5,1,4,1,2
472,10,1,1,5,1,4,1,2
473,10,1,1,5,1,4,1,2
474,10,0,1,5,1,4,1,2
475,10,0,1,5,2,4,1,2
476,10,0,1,5,2,1,1,1
477,10,1,1,5,2,1,1,1
478,10,2,1,4,2,1,1,1
479,10,1,1,4,2,1,1,1
480,10,0,1,4,2,1,1,1
481,10,1,1,4,2,1,1,1
482,10,1,1,4,2,1,1,2
483,10,0,1,4,2,1,1,2
484,10,0,1,4,2,1,1,2
485,10,1,1,4,2,1,1,1
486,10,1,1,4,1,1,1,1
487,10,0,1,4,1,1,1,2
488,10,0,1,5,2,1,1,2
489,10,0,1,5,2,1,1,2
490,10,1,1,5,2,1,1,2
491,10,1,1,5,2,1,1,2
492,10,1,1,5,2,1,1,2
493,10,1,1,5,2,1,1,2
494,10,1,1,5,2,1,4,1
495,10,1,1,6,2,1,4,1
496,10,1,1,6,2,1,4,1
497,10,1,1,6,2,1,4,1
498,10,1,1,6,2,1,4,1
499,10,0,1,6,2,4,4,1
500,10,0,1,6,1,4,4,1
501,10,1,1,6,2,4,4,1
502,10,0,1,6,2,4,4,1
503,10,0,1,6,2,3,4,1
504,10,0,1,6,2,3,4,1
505,10,0,1,6,2,3,4,1
506,10,1,1,6,2,3,4,1
507,10,1,1,6,1,3,4,1
508,10,2,1,6,1,3,4,1
509,10,1,1,6,1,3,4,1
510,10,1,1,6,1,3,4,1
511,10,0,1,6,1,3,4,1
512,10,0,1,6,1,3,4,1
513,10,0,1,6,1,3,4,1
514,10,2,1,6,1,3,4,1
515,10,0,1,6,1,3,4,1
516,10,1,1,6,1,3,4,1
517,10,1,1,6,1,3,4,1
518,10,1,1,6,1,3,4,1
519,10,1,1,6,1,3,4,1
520,10,0,1,6,1,3,4,1
521,10,0,1,6,1,1,4,1
522,10,1,1,6,2,1,4,1
523,10,1,1,6,2,1,4,1
524,10,1,1,6,2,4,4,1
525,10,1,1,6,1,4,4,1
526,10,0,1,6,1,1,4,1
527,10,1,1,6,1,1,4,2
528,10,1,1,6,1,1,4,1
529,10,0,1,6,1,3,4,1
530,10,1,1,6,1,3,4,1
531,10,0,1,6,1,3,4,1
532,10,1,1,6,1,3,4,1
533,10,1,1,6,1,3,4,1
534,10,1,1,6,1,3,4,1
535,10,0,1,6,1,3,4,1
536,10,1,1,6,1,4,4,1
537,10,1,1,6,2,4,4,1
538,10,1,1,6,2,4,4,2
539,10,1,1,6,2,4,4,2
540,10,1,1,6,2,4,4,2
541,10,1,1,6,2,4,4,2
542,10,1,1,6,2,1,4,2
543,10,1,1,6,2,1,4,1
544,10,0,1,6,2,1,4,1
545,10,0,1,6,2,1,4,1
546,10,0,1,6,2,3,4,1
547,10,0,1,6,2,3,4,1
548,10,1,1,6,2,3,4,1
549,10,2,1,6,2,4,4,1
550,10,0,1,6,1,4,4,1
551,10,0,1,6,2,4,4,1
552,10,0,1,6,2,3,4,1
553,10,1,1,6,2,3,4,1
554,10,1,1,6,2,4,4,1
555,10,1,1,6,1,2,4,1
556,10,0,1,6,1,2,4,1
557,10,1,1,6,1,2,4,1
558,10,0,1,6,1,3,4,1
559,10,1,1,6,2,3,4,1
560,10,1,1,6,2,3,4,2
561,10,0,1,6,2,3,4,2
562,10,0,1,6,2,3,4,1
563,10,0,1,6,2,3,4,1
564,10,1,1,6,1,3,4,1
565,10,0,1,6,1,3,4,2
566,10,1,1,6,1,3,4,1
567,10,1,1,6,2,3,4,1
568,10,0,1,6,2,3,4,2
569,10,0,1,6,2,1,4,2
570,10,0,1,6,2,1,1,2
571,10,0,1,6,2,1,4,2
572,10,0,1,6,2,4,4,2
573,10,0,1,6,2,4,4,2
574,10,0,1,6,2,4,4,2
575,10,0,1,6,2,2,4,2
576,10,0,1,6,2,2,4,2
577,10,0,1,6,2,2,4,2
578,10,1,1,6,2,2,4,2
579,10,0,1,6,2,2,4,2
580,10,0,1,6,2,4,4,2
581,10,0,1,6,2,4,4,2
582,10,1,1,6,1,4,4,2
583,10,1,1,6,1,3,4,2
584,10,1,1,6,1,3,4,2
585,10,1,1,6,1,3,4,2
586,10,1,1,6,1,2,4,2
587,10,1,1,6,1,2,4,2
588,10,1,1,6,1,1,4,2
589,10,1,1,6,1,3,4,2
590,10,1,1,6,1,3,4,2
591,10,1,1,6,2,3,4,2
592,10,1,1,6,2,3,4,1
593,10,1,1,6,2,4,4,1
594,10,1,1,6,2,4,4,1
595,10,1,1,6,2,4,4,1
596,10,1,1,6,2,4,4,1
597,10,0,1,6,2,4,4,2
598,10,0,1,6,2,4,4,2
599,10,1,1,6,2,4,4,2
600,10,1,1,6,2,4,4,2
601,10,0,1,6,2,3,4,2
602,10,0,1,6,1,3,4,2
603,10,1,1,6,1,3,4,2
604,10,1,1,6,2,3,4,2
605,10,0,1,6,2,2,4,2
606,10,0,1,6,2,2,4,2
607,10,1,1,6,2,2,4,2
608,10,1,1,6,2,2,4,2
609,10,1,1,6,2,2,4,1
610,10,1,1,6,1,2,4,1
611,10,0,1,6,1,2,4,1
612,10,1,1,6,1,2,4,2
613,10,0,1,6,1,2,4,2
614,10,0,1,6,1,2,4,2
615,10,0,1,6,2,2,4,1
616,10,0,1,6,2,2,4,1
617,10,0,1,6,2,2,4,1
618,10,0,1,6,2,2,4,1
619,10,0,1,6,2,1,4,1
620,10,1,1,6,2,1,4,1
621,10,0,1,6,2,3,4,1
622,10,0,1,6,2,3,4,1
623,10,1,1,6,2,3,4,1
624,10,1,1,6,2,3,4,1
625,10,2,1,6,2,3,4,1
626,10,2,1,6,2,3,4,1
627,10,1,1,6,2,3,4,1
628,10,1,1,6,2,3,4,1
629,10,1,1,6,2,3,4,1
630,10,1,1,6,2,3,4,1
631,10,0,1,6,2,3,4,1
632,10,0,1,6,2,3,4,1
633,10,0,1,6,2,3,4,1
634,10,0,1,6,2,1,4,1
635,10,0,1,6,1,1,4,1
636,10,0,1,6,1,1,4,1
637,10,0,1,6,1,4,4,1
638,10,0,1,6,1,3,4,1
639,10,0,1,6,1,1,4,1
640,10,1,1,6,1,3,4,1
641,10,1,1,6,1,3,4,1
642,10,1,1,6,1,3,4,1
643,10,0,1,6,1,3,4,1
644,10,0,1,6,1,3,4,1
645,10,1,1,6,1,3,4,1
646,10,1,1,6,1,3,4,1
647,10,0,1,6,2,3,4,1
648,10,1,1,6,2,3,4,1
649,10,0,1,6,2,2,4,1
650,10,0,1,6,1,2,4,1
651,10,0,1,6,1,2,4,1
652,10,1,1,6,1,2,4,1
653,10,1,1,6,1,3,4,1
654,10,1,1,6,2,3,4,1
655,10,1,1,6,2,3,4,1
656,10,1,1,6,2,3,4,1
657,10,2,1,6,2,3,4,1
658,10,1,1,6,2,3,4,1
659,10,1,1,6,2,3,4,1
660,10,1,1,6,2,3,4,1
661,10,1,1,6,2,3,4,1
662,10,0,1,6,1,3,4,1
663,10,1,1,6,1,3,4,1
664,10,0,1,6,2,3,4,1
665,10,1,1,6,1,3,4,1
666,10,1,1,6,1,3,4,1
667,10,1,1,6,1,3,4,1
668,10,1,1,6,1,3,4,1
669,10,1,1,6,2,3,4,1
670,10,1,1,6,2,3,1,1
671,10,0,1,6,2,3,1,1
672,10,0,1,6,2,1,1,1
673,10,1,1,6,2,1,1,1
674,10,0,1,6,2,1,1,1
675,10,1,1,5,2,3,1,1
676,10,1,1,5,2,3,1,1
677,10,1,1,5,2,3,1,1
678,10,1,1,5,2,3,1,2
679,10,0,1,5,2,1,1,2
680,10,3,1,5,2,1,1,2
681,10,1,1,5,2,1,1,2
682,10,1,1,6,2,1,4,2
683,10,1,1,6,2,1,4,2
684,10,1,1,6,2,1,4,2
685,10,1,1,6,2,1,4,1
686,10,1,1,6,2,1,4,1
687,10,1,1,6,1,1,4,1
688,10,1,1,6,2,1,4,1
689,10,1,1,6,2,1,4,1
690,10,1,1,6,2,1,4,1
691,10,0,1,6,2,1,4,1
692,10,1,1,6,2,4,4,1
693,10,1,1,6,2,4,4,1
694,10,1,1,6,2,4,4,1
695,10,1,1,6,2,4,4,1
696,10,1,1,6,2,4,4,1
697,10,1,1,6,2,4,4,1
698,10,1,1,6,2,4,4,1
699,10,1,1,6,2,4,4,1
700,10,1,1,6,2,4,4,1
701,10,1,1,6,2,4,4,1
702,10,0,1,6,2,4,4,2
703,10,1,1,6,2,4,4,1
704,10,1,1,6,1,4,4,1
705,10,1,1,6,1,1,4,1
706,10,1,1,6,1,3,4,1
707,10,0,1,6,1,3,4,1
708,10,0,1,6,2,4,4,1
709,10,0,1,6,2,3,4,1
710,10,0,1,6,2,3,4,1
711,10,0,1,6,2,3,4,2
712,10,1,1,6,2,3,4,2
713,10,1,1,6,2,3,4,1
714,10,1,1,6,2,4,4,1
715,10,1,1,5,2,4,4,1
716,10,1,1,5,2,4,1,1
717,10,1,1,5,2,4,1,1
718,10,1,1,5,2,4,1,1
719,10,1,1,5,2,4,1,1
720,10,0,1,5,1,4,1,1
721,10,0,1,5,1,4,1,1
722,10,0,1,5,1,4,1,1
723,10,1,1,5,1,4,1,1
724,10,0,1,5,1,3,1,1
725,10,0,1,5,2,3,1,1
726,10,1,1,5,1,3,1,2
727,10,1,1,5,1,3,2,2
728,10,1,1,5,1,3,2,1
729,10,1,1,5,1,1,2,1
730,10,1,1,5,1,1,2,1
731,10,0,1,5,1,1,1,1
732,10,1,1,5,1,1,1,1
733,10,0,1,5,1,1,1,1
734,10,1,1,5,1,1,1,1
735,10,1,1,5,1,1,1,1
736,10,0,1,5,1,1,1,1
737,10,1,1,5,1,1,1,1
738,10,1,1,5,1,1,1,1
739,10,1,1,5,1,1,1,1
740,10,0,1,5,1,1,1,2
741,10,0,1,5,2,1,1,1
742,10,0,1,5,2,1,1,1
743,10,0,1,5,2,1,1,1
744,10,0,1,4,1,1,1,1
745,10,0,1,4,1,1,1,1
746,10,0,1,4,1,1,1,1
747,10,0,1,4,1,1,1,1
748,10,1,1,4,1,1,1,1
749,10,0,1,4,1,1,1,1
750,10,2,1,4,1,1,1,1
751,10,1,1,4,1,1,1,1
752,10,1,1,4,1,1,1,1
753,10,1,1,4,1,1,1,1
754,10,0,1,4,1,1,2,1
755,10,0,1,4,1,1,2,1
756,10,0,1,4,1,1,2,1
757,10,0,1,4,2,1,2,1
758,10,0,1,4,2,1,2,1
759,10,0,1,5,2,3,1,1
760,10,0,1,5,2,3,1,1
761,10,1,1,5,2,1,1,1
762,10,0,1,5,2,1,1,1
763,10,0,1,5,2,1,1,1
764,10,0,1,5,2,1,1,1
765,10,0,1,5,2,1,1,1
766,10,0,1,5,2,1,1,1
767,10,1,1,3,2,1,1,1
768,10,1,1,3,2,1,1,1
769,10,1,1,3,2,1,1,1
770,10,0,1,3,1,1,1,1
771,10,1,1,3,1,1,1,1
772,10,0,1,3,1,1,1,1
