hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence
85,220,1,3,4,1,2,1,1
85,220,1,3,4,2,2,2,1
85,220,1,3,1,1,1,5,2
86,220,1,3,4,1,2,1,1
86,220,1,3,4,2,2,1,1
86,220,1,3,1,1,1,5,2
87,220,0,3,4,1,2,1,1
87,220,0,3,4,2,2,1,1
87,220,0,3,1,1,1,5,2
88,220,2,3,4,1,2,1,1
88,220,2,3,4,2,2,1,1
88,220,2,3,1,2,1,5,2
89,220,2,3,4,1,2,1,1
89,220,2,3,4,2,2,1,1
89,220,2,3,1,1,1,5,2
90,220,3,3,4,1,2,1,1
90,220,3,3,4,2,2,1,1
90,220,3,3,2,2,1,3,2
91,220,1,3,4,1,2,1,1
91,220,1,3,4,2,2,1,1
91,220,1,3,3,1,1,2,2
92,220,1,3,4,1,2,1,1
92,220,1,3,4,2,2,1,1
92,220,1,3,1,2,1,5,2
93,220,2,3,4,1,2,1,1
93,220,2,3,4,2,2,1,1
93,220,2,3,1,1,1,5,2
94,220,1,3,4,1,2,1,1
94,220,1,3,4,2,2,1,1
94,220,1,3,1,2,1,5,2
95,220,1,3,4,1,2,1,1
95,220,1,3,4,2,2,1,1
95,220,1,3,1,1,1,5,2
96,230,2,3,4,1,2,1,1
96,230,2,3,4,2,2,1,1
96,230,2,3,4,2,1,1,1
97,220,3,3,4,1,2,1,1
97,220,3,3,4,2,2,1,1
97,220,3,3,1,1,1,5,2
98,220,4,3,4,1,2,1,1
98,220,4,3,4,2,2,2,1
98,220,4,3,1,1,1,5,2
99,220,2,3,5,1,2,1,1
99,220,2,3,4,2,2,2,1
99,220,2,3,1,2,1,5,2
100,230,3,3,5,1,2,1,1
100,230,3,3,4,2,2,2,1
100,230,3,3,4,2,2,1,1
101,220,2,3,5,1,2,1,1
101,220,2,3,4,2,2,2,1
101,220,2,3,1,2,1,5,2
102,220,0,3,5,1,2,1,1
102,220,0,3,4,2,2,2,1
102,220,0,3,1,1,1,5,2
103,220,2,3,5,1,2,1,1
103,220,2,3,4,2,1,2,1
103,220,2,3,1,2,1,5,2
104,220,2,3,5,1,2,1,1
104,220,2,3,4,2,1,2,1
104,220,2,3,1,2,1,5,2
105,220,1,3,5,1,2,1,1
105,220,1,3,4,2,1,2,1
105,220,1,3,2,2,1,3,2
106,30,1,3,5,1,2,1,1
106,30,1,3,4,2,1,2,1
106,30,1,3,4,1,2,1,2
107,220,1,3,5,1,2,1,1
107,220,1,3,4,2,1,2,1
107,220,1,3,1,1,1,5,2
108,220,1,3,5,1,2,1,1
108,220,1,3,4,2,1,2,1
108,220,1,3,2,1,1,1,2
109,230,1,3,5,1,2,1,1
109,230,1,3,4,2,1,3,1
109,230,1,3,4,2,1,1,2
110,230,1,3,5,1,2,1,1
110,230,1,3,4,2,1,3,1
110,230,1,3,3,2,1,2,1
111,220,1,3,5,1,2,1,1
111,220,1,3,4,1,1,3,1
111,220,1,3,1,1,1,5,2
112,220,3,3,5,1,2,1,1
112,220,3,3,4,1,1,3,1
112,220,3,3,1,1,1,5,2
113,230,2,3,5,1,2,1,1
113,230,2,3,4,1,1,3,1
113,230,2,3,3,1,1,5,2
114,220,2,3,5,1,2,1,1
114,220,2,3,4,1,1,3,1
114,220,2,3,1,1,1,5,2
115,230,2,3,5,1,2,1,1
115,230,2,3,4,1,1,3,1
115,230,2,3,3,1,1,1,2
116,220,3,3,5,1,2,1,1
116,220,3,3,4,1,1,3,1
116,220,3,3,3,1,1,1,1
117,220,3,3,5,1,2,1,1
117,220,3,3,4,1,1,3,1
117,220,3,3,3,1,1,3,1
118,220,1,3,5,1,2,1,1
118,220,1,3,4,2,1,3,1
118,220,1,3,3,1,1,1,1
119,220,3,3,5,1,2,1,1
119,220,3,3,4,2,1,3,1
119,220,3,3,3,1,1,1,1
120,220,3,3,5,1,2,1,1
120,220,3,3,4,2,1,3,1
120,220,3,3,4,2,1,2,1
121,220,3,3,5,1,2,1,1
121,220,3,3,5,2,1,3,1
121,220,3,3,3,1,1,1,1
122,220,1,3,5,1,2,1,1
122,220,1,3,5,2,1,3,1
122,220,1,3,4,2,1,1,1
123,220,2,3,5,1,2,1,1
123,220,2,3,5,2,1,3,1
123,220,2,3,3,1,1,1,1
124,220,2,3,5,1,2,1,1
124,220,2,3,5,2,1,3,2
124,220,2,3,2,2,1,3,2
125,220,1,3,5,1,2,1,1
125,220,1,3,5,2,1,3,2
125,220,1,3,4,1,1,1,1
126,220,2,3,5,1,2,1,1
126,220,2,3,5,2,1,3,2
126,220,2,3,4,2,2,1,1
127,220,2,3,5,1,2,1,1
127,220,2,3,5,2,1,3,2
127,220,2,3,1,1,1,5,2
128,220,2,3,5,1,2,1,1
128,220,2,3,5,2,1,3,2
128,220,2,3,3,2,1,1,1
129,220,2,3,5,1,2,1,1
129,220,2,3,5,2,1,3,2
129,220,2,3,4,1,1,1,2
130,220,2,3,5,1,2,1,1
130,220,2,3,5,2,1,3,2
130,220,2,3,3,2,1,1,1
131,220,2,3,5,1,2,1,1
131,220,2,3,5,2,1,3,2
131,220,2,3,3,2,1,1,1
132,220,2,3,5,1,2,1,1
132,220,2,3,5,2,1,1,2
132,220,2,3,3,1,1,3,2
133,220,2,3,5,1,2,1,1
133,220,2,3,5,2,1,1,2
133,220,2,3,3,1,1,1,2
134,220,2,3,5,1,2,1,1
134,220,2,3,5,2,1,1,2
134,220,2,3,1,1,1,5,2
135,30,2,3,5,1,2,1,1
135,30,2,3,5,2,1,1,2
135,30,2,3,5,1,1,1,1
136,220,2,3,5,1,2,1,1
136,220,2,3,5,2,1,1,2
136,220,2,3,3,2,1,1,1
137,220,0,3,5,1,2,1,1
137,220,0,3,5,2,1,1,1
137,220,0,3,4,1,1,1,1
138,220,0,3,5,1,2,1,1
138,220,0,3,5,2,1,2,1
138,220,0,3,4,2,1,1,1
139,220,0,3,5,1,2,1,1
139,220,0,3,5,2,1,2,1
139,220,0,3,1,1,1,5,2
140,220,5,3,5,1,2,1,1
140,220,5,3,5,2,1,2,1
140,220,5,3,3,2,1,3,1
141,220,3,3,5,1,2,1,1
141,220,3,3,5,2,1,2,1
141,220,3,3,2,1,1,1,2
142,220,1,3,5,1,2,1,1
142,220,1,3,5,2,1,2,1
142,220,1,3,2,1,1,1,2
143,220,1,3,5,1,2,1,1
143,220,1,3,5,2,1,2,1
143,220,1,3,4,1,1,1,1
144,220,1,3,5,1,2,1,1
144,220,1,3,5,2,1,2,1
144,220,1,3,4,2,1,1,1
145,220,2,3,5,1,2,1,1
145,220,2,3,5,2,1,2,1
145,220,2,3,1,1,1,5,2
146,220,3,3,5,1,2,1,1
146,220,3,3,5,2,1,2,1
146,220,3,3,4,2,2,1,1
147,220,0,3,5,1,2,1,1
147,220,0,3,5,2,1,1,1
147,220,0,3,4,2,2,1,1
148,220,0,3,5,1,2,1,1
148,220,0,3,5,2,1,1,1
148,220,0,3,4,2,1,1,1
149,220,0,3,5,1,2,1,1
149,220,0,3,5,2,1,1,1
149,220,0,3,4,1,1,1,1
150,220,1,3,5,1,2,1,1
150,220,1,3,5,2,1,1,1
150,220,1,3,5,1,1,3,1
151,220,2,3,5,1,2,1,1
151,220,2,3,5,2,1,1,1
151,220,2,3,5,1,1,3,1
152,220,3,3,5,1,2,1,1
152,220,3,3,5,2,1,1,1
152,220,3,3,3,1,1,5,1
153,220,2,3,5,1,2,1,1
153,220,2,3,5,2,1,1,1
153,220,2,3,3,1,1,5,1
154,220,1,3,5,1,2,1,1
154,220,1,3,5,2,1,1,1
154,220,1,3,2,1,1,3,2
155,220,2,3,5,1,2,1,1
155,220,2,3,5,2,1,1,1
155,220,2,3,1,2,1,5,2
156,220,1,3,5,1,2,1,1
156,220,1,3,5,2,1,1,1
156,220,1,3,1,1,1,5,2
157,220,2,3,5,1,2,1,1
157,220,2,3,5,2,1,1,1
157,220,2,3,2,1,1,3,2
158,220,1,3,5,1,2,1,1
158,220,1,3,5,2,1,1,1
158,220,1,3,2,1,1,3,2
159,220,1,3,5,1,2,1,1
159,220,1,3,5,2,1,1,1
159,220,1,3,1,2,1,5,2
160,220,3,3,5,1,2,1,1
160,220,3,3,5,2,1,1,1
160,220,3,3,3,2,1,1,2
161,220,2,3,5,1,2,1,1
161,220,2,3,5,2,1,1,1
161,220,2,3,5,1,1,1,1
162,220,2,3,5,1,2,1,1
162,220,2,3,5,2,1,1,1
162,220,2,3,4,2,2,1,2
163,220,2,3,5,1,2,1,1
163,220,2,3,5,2,1,1,1
163,220,2,3,4,2,1,1,2
164,220,1,3,5,1,2,1,1
164,220,1,3,5,2,1,1,1
164,220,1,3,1,1,1,5,2
165,220,2,3,5,1,2,1,1
165,220,2,3,5,2,1,1,1
165,220,2,3,2,2,1,3,2
166,220,1,3,5,1,2,1,1
166,220,1,3,5,2,1,1,1
166,220,1,3,1,2,1,5,2
167,220,1,3,5,1,2,1,1
167,220,1,3,5,2,1,1,1
167,220,1,3,3,1,1,3,2
168,220,2,3,5,1,2,1,1
168,220,2,3,5,2,1,1,1
168,220,2,3,3,1,1,1,1
169,220,2,3,5,1,2,1,1
169,220,2,3,5,2,1,1,1
169,220,2,3,3,1,1,1,2
170,220,2,3,5,1,2,1,1
170,220,2,3,5,2,2,1,1
170,220,2,3,4,1,1,1,1
171,220,2,3,5,1,2,1,1
171,220,2,3,5,2,2,1,1
171,220,2,3,4,2,1,2,1
172,220,4,3,5,1,2,1,1
172,220,4,3,5,2,2,1,1
172,220,4,3,3,2,1,1,1
173,30,4,3,5,1,2,1,1
173,30,4,3,5,2,2,1,1
173,30,4,3,3,2,1,1,2
174,220,2,3,5,1,2,1,1
174,220,2,3,5,2,2,1,1
174,220,2,3,2,2,1,2,2
175,220,2,3,5,1,2,1,1
175,220,2,3,5,2,2,1,1
175,220,2,3,4,1,1,1,2
176,220,1,3,5,1,2,1,1
176,220,1,3,5,2,2,1,1
176,220,1,3,3,2,1,1,2
177,220,1,3,5,1,2,1,1
177,220,1,3,5,2,2,1,1
177,220,1,3,4,1,1,2,1
178,230,2,3,5,1,2,1,1
178,230,2,3,5,2,2,1,1
178,230,2,3,2,1,1,1,2
179,220,2,3,5,1,2,1,1
179,220,2,3,5,2,2,1,1
179,220,2,3,1,2,1,5,2
180,220,1,3,5,1,2,1,1
180,220,1,3,5,2,2,1,1
180,220,1,3,3,1,1,1,1
181,220,1,3,5,1,2,1,1
181,220,1,3,5,2,2,1,1
181,220,1,3,3,1,1,1,1
182,220,1,3,5,1,2,1,1
182,220,1,3,5,2,2,1,1
182,220,1,3,3,2,1,1,2
183,220,2,3,5,1,2,1,1
183,220,2,3,5,2,2,1,1
183,220,2,3,4,1,1,2,1
184,220,2,3,6,1,2,1,1
184,220,2,3,5,2,2,1,1
184,220,2,3,3,1,1,3,1
185,30,3,3,6,1,2,1,1
185,30,3,3,5,2,2,2,1
185,30,3,3,5,2,2,2,1
186,30,3,3,6,1,2,1,1
186,30,3,3,5,2,2,2,1
186,30,3,3,1,2,1,5,2
187,220,1,3,6,1,2,1,1
187,220,1,3,5,2,2,2,1
187,220,1,3,3,1,1,1,2
188,220,1,3,5,1,2,1,1
188,220,1,3,5,2,2,2,1
188,220,1,3,3,1,1,1,2
189,220,1,3,5,1,2,1,1
189,220,1,3,5,2,2,2,1
189,220,1,3,4,2,1,2,1
190,220,3,3,5,1,2,1,1
190,220,3,3,5,2,2,2,1
190,220,3,3,3,1,1,1,1
191,220,1,3,5,1,2,1,1
191,220,1,3,5,2,2,2,1
191,220,1,3,1,2,1,5,2
192,220,1,3,5,1,2,1,1
192,220,1,3,5,2,2,2,1
192,220,1,3,3,2,1,1,2
193,220,1,3,5,1,2,1,1
193,220,1,3,5,2,2,2,1
193,220,1,3,4,1,1,2,2
194,220,0,3,5,1,2,1,1
194,220,0,3,5,2,2,2,1
194,220,0,3,4,1,1,1,1
195,220,0,3,5,1,2,1,1
195,220,0,3,5,2,2,2,1
195,220,0,3,3,1,1,1,1
196,220,2,3,5,1,2,1,1
196,220,2,3,5,2,2,2,1
196,220,2,3,4,2,1,2,2
197,220,2,3,5,1,2,1,1
197,220,2,3,5,2,2,2,1
197,220,2,3,3,1,1,1,1
198,220,2,3,5,1,2,1,1
198,220,2,3,5,2,2,2,1
198,220,2,3,2,1,1,1,2
199,220,2,3,5,1,2,1,1
199,220,2,3,5,2,2,2,1
199,220,2,3,3,2,1,1,2
200,220,2,3,5,1,2,1,1
200,220,2,3,5,2,2,2,1
200,220,2,3,2,1,1,3,2
201,220,2,3,5,1,2,1,1
201,220,2,3,5,2,2,2,1
201,220,2,3,3,2,1,1,1
202,220,2,3,5,1,2,1,1
202,220,2,3,5,2,2,2,1
202,220,2,3,4,2,1,1,1
203,220,2,3,5,1,2,1,1
203,220,2,3,5,2,2,2,1
203,220,2,3,3,1,1,2,1
204,220,2,3,5,1,2,1,1
204,220,2,3,5,2,2,2,1
204,220,2,3,3,1,1,1,2
205,220,0,3,5,1,2,1,1
205,220,0,3,5,2,2,2,1
205,220,0,3,4,1,2,1,1
206,220,2,3,5,1,2,1,1
206,220,2,3,4,2,2,2,1
206,220,2,3,2,1,1,3,2
207,220,2,3,5,1,2,1,1
207,220,2,3,4,2,2,2,1
207,220,2,3,1,2,1,5,2
208,220,2,3,5,1,2,1,1
208,220,2,3,5,2,2,2,1
208,220,2,3,1,1,1,5,2
209,30,2,3,5,1,2,1,1
209,30,2,3,5,2,2,2,1
209,30,2,3,4,1,2,1,2
210,220,2,3,5,1,2,1,1
210,220,2,3,5,2,2,2,1
210,220,2,3,4,1,1,2,1
211,220,1,3,5,1,2,1,1
211,220,1,3,5,2,2,2,1
211,220,1,3,3,1,1,1,1
212,220,1,3,5,1,2,1,1
212,220,1,3,5,2,2,2,1
212,220,1,3,4,1,1,1,1
213,220,1,3,5,1,2,1,1
213,220,1,3,5,2,2,2,1
213,220,1,3,4,2,1,1,1
214,220,1,3,5,1,2,1,1
214,220,1,3,5,2,2,2,1
214,220,1,3,3,1,1,1,2
215,220,1,3,5,1,2,1,1
215,220,1,3,5,2,2,2,1
215,220,1,3,4,1,1,4,1
216,220,1,3,5,1,2,1,1
216,220,1,3,5,2,2,2,1
216,220,1,3,3,2,1,1,1
217,220,1,3,5,1,2,1,1
217,220,1,3,5,2,2,2,1
217,220,1,3,3,2,1,1,2
218,220,1,3,5,1,2,1,1
218,220,1,3,5,2,2,2,1
218,220,1,3,1,1,1,5,2
219,220,1,3,5,1,2,1,1
219,220,1,3,5,2,2,2,1
219,220,1,3,1,2,1,5,2
220,220,2,3,5,1,2,1,1
220,220,2,3,5,2,2,2,1
220,220,2,3,3,1,1,3,1
221,220,2,3,5,1,2,1,1
221,220,2,3,5,2,2,2,1
221,220,2,3,3,2,1,1,2
222,220,5,3,5,1,2,1,1
222,220,5,3,5,2,2,2,1
222,220,5,3,1,2,1,5,2
223,220,0,3,5,1,2,1,1
223,220,0,3,5,2,2,2,1
223,220,0,3,3,1,1,3,1
224,220,1,3,5,1,2,1,1
224,220,1,3,5,2,2,2,1
224,220,1,3,2,2,1,1,2
225,220,2,3,5,1,2,1,1
225,220,2,3,5,2,2,2,1
225,220,2,3,2,2,1,3,2
226,220,1,3,5,1,2,1,1
226,220,1,3,5,2,2,2,1
226,220,1,3,3,2,1,3,2
227,220,2,3,5,1,2,4,1
227,220,2,3,5,2,2,2,1
227,220,2,3,1,2,1,5,2
228,220,2,3,5,1,2,4,1
228,220,2,3,5,2,2,2,1
228,220,2,3,4,2,1,2,1
229,30,2,3,5,1,2,4,1
229,30,2,3,5,2,2,2,1
229,30,2,3,4,1,1,5,2
230,220,0,3,5,1,2,2,1
230,220,0,3,5,2,2,2,1
230,220,0,3,4,2,1,1,1
231,30,0,3,5,1,2,2,1
231,30,0,3,5,2,2,2,1
231,30,0,3,1,2,1,5,2
232,220,0,3,5,1,2,2,1
232,220,0,3,5,2,2,2,1
232,220,0,3,3,1,1,1,1
233,220,2,3,5,1,2,2,1
233,220,2,3,5,2,2,2,1
233,220,2,3,4,2,1,1,1
234,220,2,3,5,1,2,1,1
234,220,2,3,5,2,2,2,1
234,220,2,3,4,1,2,2,1
235,220,1,3,5,1,2,1,1
235,220,1,3,5,2,2,2,1
235,220,1,3,1,1,1,5,2
236,220,1,3,5,1,2,1,1
236,220,1,3,5,2,2,2,1
236,220,1,3,1,1,1,5,2
237,220,1,3,5,1,2,1,1
237,220,1,3,5,2,2,2,1
237,220,1,3,3,1,1,1,1
238,220,1,3,5,1,2,1,1
238,220,1,3,5,2,2,2,1
238,220,1,3,3,1,1,1,1
239,220,1,3,5,1,2,1,1
239,220,1,3,5,2,2,2,1
239,220,1,3,4,2,1,2,2
240,220,2,3,5,1,2,1,1
240,220,2,3,5,2,2,2,1
240,220,2,3,3,2,1,2,2
241,220,2,3,5,1,2,1,1
241,220,2,3,5,2,2,2,1
241,220,2,3,3,1,1,1,2
242,220,1,3,5,1,2,1,1
242,220,1,3,5,2,2,2,1
242,220,1,3,1,1,1,5,2
243,220,4,3,5,1,2,1,1
243,220,4,3,5,2,2,2,1
243,220,4,3,4,2,1,1,1
244,220,4,3,5,1,2,1,1
244,220,4,3,5,2,2,2,1
244,220,4,3,4,2,1,1,1
245,220,3,3,5,1,2,1,1
245,220,3,3,5,2,2,2,1
245,220,3,3,3,1,1,1,1
246,220,1,3,5,1,2,1,1
246,220,1,3,5,2,2,2,1
246,220,1,3,3,2,1,2,2
247,220,4,3,5,1,2,1,1
247,220,4,3,5,2,2,2,1
247,220,4,3,3,2,1,1,2
248,220,4,3,5,1,2,1,1
248,220,4,3,5,2,2,2,1
248,220,4,3,1,2,1,5,2
249,220,1,3,5,1,2,1,1
249,220,1,3,5,2,2,2,1
249,220,1,3,1,2,1,5,2
250,220,1,3,5,1,2,1,1
250,220,1,3,5,2,2,2,1
250,220,1,3,5,2,1,5,2
251,220,1,3,5,1,2,1,1
251,220,1,3,5,2,2,2,1
251,220,1,3,4,2,1,1,2
252,220,3,3,5,1,2,1,1
252,220,3,3,5,2,2,1,1
252,220,3,3,4,2,1,1,2
253,30,2,3,5,1,2,1,1
253,30,2,3,5,2,2,1,1
253,30,2,3,4,2,2,1,2
254,220,1,3,5,1,2,1,1
254,220,1,3,5,2,2,1,1
254,220,1,3,3,1,1,1,1
255,220,1,3,5,2,2,1,1
255,220,1,3,5,2,2,1,1
255,220,1,3,1,2,1,5,2
256,220,2,3,5,2,2,1,1
256,220,2,3,5,2,2,2,1
256,220,2,3,3,2,1,1,2
257,220,2,3,5,2,2,1,1
257,220,2,3,5,2,2,2,1
